	dl_reg_pval	dl_reg_pval_norm	jtk_per_pval	jtk_per_pval_norm	dlxjtk_score
PF3D7_1343500	0.004061	0.0068077273824531295	0.04842673411795435	1.561973840512345	1228284.916498473
PF3D7_1357400	0.08467000000000001	0.14193801464474426	0.002342695994481709	0.0755621853569682	1233977.7279354655
PF3D7_0321200	0.01022	0.01713247324517877	0.019430951695460618	0.6267331216398485	1242185.1072176888
PF3D7_1312300	0.004079999999999999	0.006839578360110507	0.04842673411795435	1.561973840512345	1245361.3860287785
PF3D7_0928700	0.028125	0.04714782876914412	0.007115131547795237	0.22949409147415242	1267369.3276203573
PF3D7_1318700	0.028345	0.047516629563071636	0.007115131547795237	0.22949409147415242	1297334.4875956357
PF3D7_0307500	0.017026	0.028541828715500362	0.011903316453167643	0.3839339830330364	1317500.4853526799
PF3D7_0305100	0.028681	0.04807988895743369	0.007115131547795237	0.22949409147415242	1344005.262899959
PF3D7_1458700	0.017356	0.02909502990639165	0.011903316453167643	0.3839339830330364	1395538.316301545
PF3D7_0512400	0.050033999999999995	0.08387535874259047	0.0041417950711105465	0.1335909941413766	1407086.4468768197
PF3D7_1330700	0.006682	0.01120148593192608	0.031003550035172057	1.0	1416690.1627149633
PF3D7_0727500	0.010793	0.018093031676635462	0.019430951695460618	0.6267331216398485	1462539.8929404637
PF3D7_0708000	0.310446	0.5204215057801143	0.0006803297011630345	0.0219436064705891	1492424.3017517566
PF3D7_0113700	0.31121	0.5217022503553899	0.0006803297011630345	0.0219436064705891	1503469.8718569393
PF3D7_1016600	0.31151	0.5222051605289274	0.0006803297011630345	0.0219436064705891	1507821.9953976846
PF3D7_0706200	0.010937	0.018334428559933485	0.019430951695460618	0.6267331216398485	1521742.695526662
PF3D7_0209600	0.091416	0.15324678808035835	0.002342695994481709	0.0755621853569682	1553038.4960096034
PF3D7_1447900	0.167629	0.28100776493307944	0.0012842624885035599	0.04142307855218596	1578122.1288639335
PF3D7_0513600	0.052375	0.08779973446342837	0.0041417950711105465	0.1335909941413766	1613956.4830935264
PF3D7_1110700	0.092917	0.15576301531529116	0.002342695994481709	0.0755621853569682	1630799.3258160031
PF3D7_0422900	0.09342	0.1566062280395891	0.002342695994481709	0.0755621853569682	1657426.894986959
PF3D7_0618100	0.093514	0.15676380656063085	0.002342695994481709	0.0755621853569682	1662434.9458827863
PF3D7_0704900	0.053693	0.0900091864925033	0.0041417950711105465	0.1335909941413766	1738881.5176858082
PF3D7_1106400	0.011468	0.019224579567094925	0.019430951695460618	0.6267331216398485	1753852.6384018005
PF3D7_0725000	0.03137	0.05258764047957515	0.007115131547795237	0.22949409147415242	1758453.310317059
PF3D7_0209300	0.011557	0.01937377625191106	0.019430951695460618	0.6267331216398485	1794929.5472981427
PF3D7_0214700	0.09604800000000001	0.1610117211597779	0.002342695994481709	0.0755621853569682	1801269.9973186005
PF3D7_0626700	0.6468149999999999	1.0842994796556074	0.00034707262534643487	0.011194609164198855	1802713.3516982405
PF3D7_0319000	0.018911	0.031701780972561225	0.011903316453167643	0.3839339830330364	1804909.8310320964
PF3D7_0604200	0.018963999999999998	0.031790628436552865	0.011903316453167643	0.3839339830330364	1820117.6322024765
PF3D7_0307600	0.032014	0.053667220985435735	0.007115131547795237	0.22949409147415242	1868963.6506720493
PF3D7_0211300	0.011727	0.01965875868358233	0.019430951695460618	0.6267331216398485	1875165.5955746325
PF3D7_1355100	0.007442	0.012475525038221174	0.031003550035172057	1.0	1954152.289584426
PF3D7_1130700	0.019716	0.03305125660488695	0.011903316453167643	0.3839339830330364	2045191.2248167363
PF3D7_0817300	0.183061	0.30687746425985035	0.0012842624885035599	0.04142307855218596	2055321.42854327
PF3D7_0605200	0.007593000000000001	0.012728656492235068	0.031003550035172057	1.0	2075011.059443806
PF3D7_1344000	0.101048	0.16939355738540354	0.002342695994481709	0.0755621853569682	2097468.2083913153
PF3D7_1006500	0.05726900000000001	0.09600387576107074	0.0041417950711105465	0.1335909941413766	2109936.066192378
PF3D7_0617400	0.10219500000000001	0.17131635061556205	0.002342695994481709	0.0755621853569682	2169705.683712505
PF3D7_1221300	0.034069	0.057112155674167865	0.007115131547795237	0.22949409147415242	2252379.4461687137
PF3D7_1331300	0.012531	0.02100655794866293	0.019430951695460618	0.6267331216398485	2287161.3443302005
PF3D7_0800300	0.059537	0.09980587667301452	0.0041417950711105465	0.1335909941413766	2370652.0584329944
PF3D7_1243500	0.059796	0.10024005578950193	0.0041417950711105465	0.1335909941413766	2401723.447957032
PF3D7_0210200	0.007989	0.013392497921304616	0.031003550035172057	1.0	2415459.955708616
PF3D7_1102800	0.003315	0.005557157417589787	0.07414940943921601	2.3916425491628224	2423746.119561367
PF3D7_1021300	0.021135	0.035430021725719504	0.011903316453167643	0.3839339830330364	2519026.2898925347
PF3D7_0919800	0.724748	1.2149438081699435	0.00034707262534643487	0.011194609164198855	2535989.366391669
PF3D7_0710200	0.061111	0.10244447871684148	0.0041417950711105465	0.1335909941413766	2563674.7726008566
PF3D7_1118700	0.06166900000000001	0.10337989163962127	0.0041417950711105465	0.1335909941413766	2634539.603937044
PF3D7_0709100	0.021711	0.036395609258911575	0.011903316453167643	0.3839339830330364	2730532.3463187213
PF3D7_0729200	0.003489	0.005848845318241558	0.07414940943921601	2.3916425491628224	2817167.1263274946
PF3D7_1006600	0.203825	0.34168555373762843	0.0012842624885035599	0.04142307855218596	2837028.640494038
PF3D7_0608400	0.036849	0.0617724566156157	0.007115131547795237	0.22949409147415242	2849844.6728993757
PF3D7_1253300	0.063463	0.10638729447737576	0.0041417950711105465	0.1335909941413766	2871200.64270382
PF3D7_0115600	0.013522	0.02266783788858193	0.019430951695460618	0.6267331216398485	2872921.293962123
PF3D7_1034200	0.0035229999999999997	0.005905841804575813	0.07414940943921601	2.3916425491628224	2898749.1553712967
PF3D7_1202400	0.06404299999999999	0.10735958747954834	0.0041417950711105465	0.1335909941413766	2950638.8708299445
PF3D7_0622400	0.001547	0.002593340128208567	0.16453699804109032	5.307037350704384	2994591.829959487
PF3D7_1035600	0.774613	1.298535860848108	0.00034707262534643487	0.011194609164198855	3096283.074244503
