# RNA vs. RNA Profile Dissimilarity Measure Over Phase Shifts 
# Time series file 1:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AS_FUP_1stage_periodic_jtk05.txt 
# Time series file 2:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AA_FUP_1stage_periodic_jtk05.txt 
# No. of Randomized Curves:  10000 
	shift_0	shift_1	shift_2	shift_3	shift_4	shift_5	shift_6	shift_7	shift_8	shift_9	shift_10	shift_11	shift_12	shift_13	shift_14	kt_diss_range	kt_diss	kt_diss_pval	est_delay	min_dist_flag	min_pval_flag
PF3D7_1208800	0.05	0.19047619047619047	0.3076923076923077	0.38461538461538464	0.45454545454545453	0.4727272727272727	0.5777777777777777	0.8055555555555556	0.7857142857142857	0.8095238095238095	0.5333333333333333	0.3	0.16666666666666666	0.3333333333333333	1.0	0.95	0.05	0.6152	0.0	0.0	0.0
PF3D7_1439300	0.15	0.2761904761904762	0.4065934065934066	0.46153846153846156	0.5606060606060606	0.6363636363636364	0.8	0.75	0.7857142857142857	0.6190476190476191	0.3333333333333333	0.0	0.3333333333333333	0.6666666666666666	1.0	1.0	0.0	0.0	33.0	0.0	0.0
PF3D7_1420500	0.24166666666666667	0.3619047619047619	0.4835164835164835	0.6666666666666666	0.7878787878787878	0.9272727272727272	0.8888888888888888	0.8611111111111112	0.8214285714285714	0.8095238095238095	0.7333333333333333	0.6	0.5	0.3333333333333333	0.0	0.9272727272727272	0.0	0.0	42.0	0.0	0.0
PF3D7_1410600	0.041666666666666664	0.1523809523809524	0.1978021978021978	0.2564102564102564	0.2878787878787879	0.32727272727272727	0.35555555555555557	0.4166666666666667	0.5	0.5238095238095238	0.6666666666666666	0.8	1.0	1.0	1.0	0.9583333333333334	0.041666666666666664	0.6013	0.0	0.0	0.0
PF3D7_0621350	0.15833333333333333	0.11428571428571428	0.2087912087912088	0.2692307692307692	0.2727272727272727	0.32727272727272727	0.4222222222222222	0.5	0.6071428571428571	0.38095238095238093	0.8	0.5	0.6666666666666666	0.6666666666666666	0.0	0.8	0.0	0.0	42.0	0.0	0.0
PF3D7_1010300	0.09166666666666666	0.23809523809523808	0.3516483516483517	0.44871794871794873	0.5606060606060606	0.6363636363636364	0.7111111111111111	0.8333333333333334	0.8928571428571429	0.9523809523809523	1.0	1.0	1.0	1.0	1.0	0.9083333333333333	0.09166666666666666	0.6061	0.0	0.0	0.0
PF3D7_1319300	0.058333333333333334	0.13333333333333333	0.2087912087912088	0.24358974358974358	0.2878787878787879	0.3090909090909091	0.3111111111111111	0.25	0.32142857142857145	0.42857142857142855	0.5333333333333333	0.7	1.0	1.0	1.0	0.9416666666666667	0.058333333333333334	0.6016	0.0	0.0	0.0
PF3D7_0202200	0.0	0.02857142857142857	0.04395604395604396	0.05128205128205128	0.06060606060606061	0.07272727272727272	0.08888888888888889	0.1111111111111111	0.14285714285714285	0.19047619047619047	0.26666666666666666	0.4	0.6666666666666666	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
PF3D7_1210200	0.09166666666666666	0.047619047619047616	0.15384615384615385	0.21794871794871795	0.22727272727272727	0.2727272727272727	0.3333333333333333	0.4444444444444444	0.5714285714285714	0.6190476190476191	0.7333333333333333	0.9	0.6666666666666666	0.3333333333333333	0.0	0.9	0.0	0.0	42.0	0.0	0.0
PF3D7_1320000	0.11666666666666667	0.2	0.32967032967032966	0.3974358974358974	0.5	0.6	0.6888888888888889	0.9166666666666666	0.7142857142857143	0.42857142857142855	0.26666666666666666	0.1	0.16666666666666666	0.3333333333333333	1.0	0.9	0.1	0.6061	33.0	0.0	0.0
PF3D7_0424700	0.058333333333333334	0.17142857142857143	0.2857142857142857	0.41025641025641024	0.5303030303030303	0.6545454545454545	0.7777777777777778	0.8888888888888888	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9416666666666667	0.058333333333333334	0.5998	0.0	0.0	0.0
PF3D7_1109400	0.09166666666666666	0.1523809523809524	0.24175824175824176	0.2692307692307692	0.3181818181818182	0.34545454545454546	0.3111111111111111	0.3055555555555556	0.32142857142857145	0.47619047619047616	0.6	0.8	1.0	1.0	1.0	0.9083333333333333	0.09166666666666666	0.5995	0.0	0.0	0.0
