ORF,AA13vAA17_3D7,AA13vAS15_3D7,AA13vAS16_3D7,AA17vAS15_3D7,AA17vAS16_3D7,AS15vAS16_3D7,AAvAS_mean,mean
PF3D7_1211800,1.1694708204882969,1.7050350844445792,3.753771110908227,1.8202474674036009,3.878284152397188,3.3319524780131746,2.7893344537883986,2.609793518942511
PF3D7_1432100,1.6995051312290064,1.7420345874636969,3.4802573021052807,1.8370033355815736,4.137285153427956,2.9994098823020026,2.7991450946446266,2.6492492320182524
PF3D7_1210600,1.8899739272025693,2.7613128552704445,3.5390899963928377,1.9138509281396299,2.9915973132239846,2.6461404485132216,2.8014627732567243,2.6236609114571148
PF3D7_1117700,1.6947789342367383,1.7643885060655742,4.026119876264752,1.424775373523556,4.011585594226002,3.5171129643879597,2.8067173375199705,2.7397935414507635
PF3D7_0216700.2,1.5733734545710805,2.799972812954993,2.8156526769800534,2.326938418881457,3.295150340292881,3.1608139210834594,2.8094285622773465,2.661983604127321
PF3D7_0111600,1.9324470463971664,2.4269782960175257,3.1647852869478843,2.0970998008475368,3.5531240112177747,3.849080510262232,2.8104968487576807,2.837252491948353
PF3D7_0519800,1.5268188185983411,1.9117506927462684,4.450282170688426,0.7643094348965881,4.117438168677881,3.8135586345874315,2.8109451167522908,2.7640263200324906
PF3D7_0424500,1.8615645880691003,2.769902929404596,3.6198675071096535,2.15566829573826,2.7174294192705437,2.074037400927867,2.8157170378807628,2.5330783567533364
PF3D7_1331500,1.124284725453672,2.3385811191282766,3.356158616222703,2.0263642814867278,3.5448598520990746,2.528927427335389,2.816490967234196,2.4865293369543067
PF3D7_1419700,1.769129974834717,2.222003165247352,4.078782443021195,0.8769315457979859,4.097135063212845,3.791970341002597,2.8187130543198453,2.8059920888527814
PF3D7_1321700,1.1733758588626375,1.5207695125699583,4.2694311953612605,0.9780065717164784,4.5167634292551915,4.208293261483194,2.8212426772257215,2.777773304874786
PF3D7_0832000,0.8595031183838621,2.7651534294187017,3.2382792099357234,2.427984305888526,2.855698093403814,0.8933785661330708,2.821778759661691,2.17333278719395
PF3D7_0304100,0.7849282748818769,2.3036117441797863,3.032096587263424,2.5909804443182014,3.36624605085008,1.30082847649871,2.8232337066528728,2.2297819296653465
PF3D7_1132700,1.80169019111922,2.144935358987748,4.0280738666309714,1.7022593378454365,3.4687016211867543,3.6477648964606577,2.8359925461627267,2.7989042120384644
PF3D7_0422900,0.8022542197997956,2.989603454762022,3.016297125283739,2.6728168203108758,2.6785069591979536,1.0667408815911958,2.8393060898886477,2.2043699101575966
PF3D7_0907000,1.4284170692512217,2.821803339738453,3.2454981953323836,2.54026692149814,2.7539613582511384,2.011252259465702,2.8403824537050286,2.46686652392284
PF3D7_0416900,1.9799820392373155,2.928064126569769,2.8624525842066904,2.8007900501374494,2.771310604120837,2.7935438860070114,2.840654341258687,2.689357215046512
PF3D7_1002200,1.316470576600044,2.1283713879548265,3.558275006477272,1.930478063248592,3.761832516808033,2.710390817515568,2.844739243622181,2.5676363947673893
PF3D7_1417500,1.6529705752512955,2.9436084240420635,3.6466252155588186,2.126244257382867,2.6876028652740125,2.578722787708425,2.8510201905644403,2.6059623542029136
PF3D7_1407800,1.385827031608435,2.7512593876958467,3.502705445778103,2.211902304414445,2.9403130059271665,2.568515215334488,2.8515450359538903,2.5600870651264143
PF3D7_1249900,1.8967648680608309,2.8117235266298204,3.4377875224094385,1.9119422220625264,3.2512767238525795,2.7791854508054024,2.853182498738591,2.6814467189701
