ORF,AA13vAA17_3D7,AA13vAS15_3D7,AA13vAS16_3D7,AA17vAS15_3D7,AA17vAS16_3D7,AS15vAS16_3D7,AAvAS_mean,mean
PF3D7_0729500,3.4217561079843866,4.674229820499801,5.189868400633661,3.9066782535852815,4.41920147219958,2.8229107993849123,4.5474944867295815,4.0724408090479365
PF3D7_1129100,2.110424915009133,4.6974341313954335,5.546212939325773,3.48208891125766,4.482852120948683,2.7289169409264376,4.552147025731888,3.8413216598105198
PF3D7_1423700,4.296897043801811,4.278938853172106,5.422340137983581,3.5882810235906004,4.949556483551106,4.2023393859896485,4.559779124574348,4.456392154681475
PF3D7_1330400.2,6.133605965915611,3.9416689593996215,6.289021373146392,6.1220276106088125,1.9379552159872957,6.217321165208687,4.572668289785531,5.1069333817110705
PF3D7_0509800,4.043509049886503,4.5341183879087374,5.2001619380586535,3.794035021035491,4.77364390471781,4.0011497428983684,4.575489812930172,4.391103007417593
PF3D7_0215200,3.4856369302747363,4.074698658561366,4.923420649958333,4.472131443903301,4.8632253784483925,3.7484040014763376,4.5833690327178465,4.261252843770411
PF3D7_1107300,3.742066864319804,4.125124774850803,5.231077908241488,4.1161684102925316,4.8646958730363465,3.938455207867408,4.584266741605292,4.336264839768063
PF3D7_1028300,3.5141486564789592,4.7993028655014465,5.251419576708616,3.5075631823997973,4.7803371192363935,4.125899117859664,4.584655685961564,4.329778419697479
PF3D7_1143300,5.316036965910737,5.061658482824325,5.214102084297505,3.4210284098046366,4.66403878409291,3.4313739711514324,4.590206940254844,4.518039783013591
PF3D7_0303300,4.060336690172602,5.139832376784053,5.043300644402025,4.485539840481797,3.7604822005215937,4.253611146224095,4.607288765547367,4.457183816431027
PF3D7_1448700,5.571550434327913,5.745769339030117,4.3179590040404365,3.3821203849415,4.998071295218391,4.817791114152975,4.610980005807613,4.805543595285222
PF3D7_0517700,3.747908739652145,4.709529586142053,5.925928826431745,3.060187189241842,4.752717118187354,4.125771764479745,4.612090680000748,4.38700720402248
PF3D7_1038200,4.213870841476254,4.285804925608637,5.714189331321556,3.6009840171569536,4.855961760751635,3.9719160911774094,4.614235008709695,4.440454494582076
PF3D7_0630500,4.036171579202091,5.466064885331028,4.774235436721637,2.711487114107319,5.507023889392372,5.738441254832605,4.614702831388089,4.705570693264508
PF3D7_0502800,4.806788244927443,4.899397320709599,4.026397839875266,5.194187552874738,4.344499901610681,4.7796699645358265,4.616120653767571,4.6751568040889255
PF3D7_1352100,3.961535458686364,4.916110403270425,4.340636736575913,4.506350848697942,4.702403242294924,4.219728449551619,4.6163753077098,4.441127523179532
PF3D7_1407500,3.648703317397115,3.2729734606377545,5.726200312286051,4.281544850943272,5.195858105760219,5.173722357971704,4.619144182406824,4.549833734166018
PF3D7_1433000,3.814962641025272,3.761077186443647,6.232127935728082,3.2082158599375417,5.35016661971389,5.145704143448124,4.63789690045579,4.585375731049425
PF3D7_1453400,4.3936115875250294,5.779596557135718,4.408005947053741,3.2576563332889403,5.121421787889927,5.421898717662841,4.641670156342082,4.7303651550927
PF3D7_0707900,2.4075275436408745,4.5273411237209045,5.736070947344266,3.63635495048188,4.6730212190159515,3.4407836495880515,4.64319706014075,4.070183238965321
PF3D7_1464600,3.6144858157751965,4.318815592038519,5.374154885984319,4.226890120845572,4.6533083796639,3.572825415328977,4.643292244633077,4.293413368272748
PF3D7_0921800,3.506136274380768,4.7463239627855875,5.473278274963716,3.573970446002265,4.781407000457993,3.4366803048272208,4.643744921052392,4.2529660439029255
PF3D7_0728000,3.2948541911904257,4.746082320746353,5.8080863129211995,3.409835261559788,4.631650561367559,3.154302622366989,4.648913614148723,4.174135211692053
PF3D7_1019400,4.619894379900738,4.635911923450184,6.076135074463941,3.1493776175919392,4.738786775019691,4.4128794536176965,4.6500528476314384,4.605497537340698
PF3D7_0804000,4.2765404401598,4.796094283272568,5.082592801989033,3.6152379136493265,5.120259957542514,4.530093973976287,4.6535462391133615,4.5701365617649214
PF3D7_1225400,3.3203443553608687,4.61975336787466,5.671242022344817,3.4497476707215395,4.886022493224775,4.252447584083319,4.656691388541448,4.366592915601664
