ORF,AA13vAA17_FUP,AA13vAS18_FUP,AA13vAS19_FUP,AA17vAS18_FUP,AA17vAS19_FUP,AS18vAS19_FUP,AAvAS_mean,mean
PF3D7_1331300,0.32108972131513913,0.2987480634542056,0.32209560667223325,0.2980388594808966,0.3809939342492373,0.2362844937922181,0.3249691159641432,0.3095417798273217
PF3D7_0307700,0.25907534910431446,0.18840774016577191,0.4359681766526063,0.318268327131753,0.3583533018408186,0.4425894229107533,0.3252493864477375,0.33377705296766963
PF3D7_0813100,0.0818143327788355,0.36415072587067665,0.27740694326077636,0.32221778640635473,0.34291036219427534,0.5010445243358903,0.32667145443302076,0.3149241124744681
PF3D7_0407800,0.17223100702958424,0.3289327982306184,0.2573060774989132,0.33955591461064055,0.3853701235645615,0.3684787886613497,0.3277912284761834,0.30864578493261124
PF3D7_0932200,0.08104549285838787,0.21201328536313527,0.4395332873003788,0.2522281436086005,0.42911743081900483,0.332335741329556,0.33322303677277987,0.29104556354651057
PF3D7_0934800,0.30436476658882045,0.33872840216037775,0.23491720388452747,0.35195368768294427,0.41037206626496636,0.39961498173314025,0.33399283999820395,0.3399918513857961
PF3D7_1145200,0.31067263767593967,0.4549064706689872,0.24381065799278134,0.3479119284939033,0.295518421448598,0.3273877807530179,0.3355368696510675,0.3300346495055379
PF3D7_1234900,0.14796082650915984,0.3269327329366857,0.4303278479031203,0.2812887598527648,0.3049121095063285,0.3011946666479769,0.3358653625497248,0.2987694905593394
PF3D7_1450500,0.20189928260951084,0.29889270942616114,0.3310978174075175,0.48431240106791734,0.2298716286092692,0.5927449914456091,0.3360436391277163,0.3564698050943309
PF3D7_0522500,0.4396227006306495,0.3901111139523579,0.4125481708768134,0.15415105320212438,0.39088406244871515,0.30863027995322423,0.3369236001200027,0.34932456351064745
PF3D7_0918700,0.38162475694617737,0.4374002784962232,0.2983067703870469,0.3174185637775799,0.29895123105341465,0.2486560539398056,0.3380192109285661,0.33039294243337464
PF3D7_0927800,0.32161069251528546,0.28017074153826327,0.4825207200862625,0.20638354747254117,0.38313527896905014,0.5529284996707208,0.3380525720165293,0.37112491337535386
PF3D7_0624500,0.23465988200844848,0.35588879890405906,0.37391219073272175,0.3129855031823092,0.3102895011754677,0.22433013725883985,0.33826899849863945,0.3020110022103077
PF3D7_1108500,0.19074201504376018,0.3309196551163144,0.3076868552580811,0.38908486659751806,0.3277303506585503,0.1736360479091965,0.33885543190761597,0.2866332984305701
PF3D7_1401400,0.25523750666571826,0.25739607762964567,0.33947009360865177,0.34494463705992406,0.41600548751302036,0.18848840673985673,0.33945407395281046,0.3002570348694695
PF3D7_0423400,0.09991652242691379,0.5072778497418889,0.21042244433746263,0.4369543302195694,0.21200964646061102,0.4176652827046259,0.34166606768988295,0.3140410126485119
PF3D7_1403600,0.48769566291136507,0.3635015180568568,0.5030376725609108,0.24043086711532638,0.2615638381037877,0.38756618822193756,0.34213347395922045,0.37396595782836406
