# pyDL periodicity scores computed on 2019-09-05 15:30:01
# Calculation time:  4656.674384 seconds
# Input files:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AS_FUP_means_filtered.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000, 51.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  10000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
PF3D7_0105600	51.0	0.31092819750030426	2.9861309505038514	0.986644	1.3015192508353437	0.0051	17.000000000000004	22.125827264200847	1.0831754556651516e+16
PF3D7_0105700	48.0	0.8115289942290065	7.2858676277734835	0.001057	0.0013943284995732589	0.0003	1.0	0.0013943284995732589	4105.11909660178
PF3D7_0105800	48.0	0.8999099663023633	7.7185894068588095	2.7e-05	3.5616716639998096e-05	1e-06	0.0033333333333333335	1.1872238879999366e-07	1.439684040214694e-06
PF3D7_0105900	48.0	0.8106253829055696	7.3800899843882775	0.001092	0.0014404983174399232	1e-06	0.0033333333333333335	4.8016610581330774e-06	0.00017882391935358842
PF3D7_0106000	48.0	0.867001521001629	7.180660740876215	0.000119	0.00015697738074665828	1e-06	0.0033333333333333335	5.232579358221943e-07	6.493396499416692e-06
PF3D7_0106100	51.0	0.351772310891732	3.10906625138535	0.954069	1.2585483417780128	0.0202	67.33333333333334	84.74225501305287	6.08555684904028e+17
PF3D7_0106200	45.0	0.8017431661087971	6.483492320075409	0.001511	0.0019932169941865602	0.0003	1.0	0.0019932169941865602	9912.10657944869
PF3D7_0106300	45.0	0.1716524546287635	1.9504743064238994	0.999984	1.3191165471308095	0.0363	121.0	159.61310220282795	4.0663603795902787e+18
PF3D7_0106400	51.0	0.24415853427828518	2.905628985641659	0.999108	1.3179609825464895	0.0006	2.0	2.635921965092979	18314623950779.688
PF3D7_0106500	48.0	0.8085058505296648	6.250463339450196	0.001191	0.0015710929451199162	0.0008	2.666666666666667	0.004189581186986444	103330.59489586148
PF3D7_0106600	48.0	0.43669707537043845	4.304394994494946	0.761815	1.0049388513740798	1e-06	0.0033333333333333335	0.003349796171246933	40971.51975390897
PF3D7_0106700	48.0	0.16578909313058443	1.4945143126232394	0.999989	1.3191231428190762	0.0009	3.0	3.9573694284572287	61975505980663.63
PF3D7_0106800	51.0	0.7096368786771587	6.497175512100447	0.025981	0.034272515371251505	0.0017	5.666666666666667	0.19421092043709187	7331461062.539727
PF3D7_0106900	48.0	0.8093325117557391	7.12134563865384	0.001159	0.0015288805402132518	1e-06	0.0033333333333333335	5.096268467377506e-06	0.00020599391889529096
PF3D7_0107000.1	48.0	0.9138002628628353	7.881267825314348	1.4e-05	1.846792714666568e-05	1e-06	0.0033333333333333335	6.155975715555228e-08	7.458113418049832e-07
PF3D7_0107100	51.0	0.7662563539485747	7.910862061513549	0.00526	0.006938664056532963	1e-06	0.0033333333333333335	2.312888018844321e-05	0.01376633883343453
PF3D7_0107200	48.0	0.7849505302871039	7.559672294461208	0.002842	0.003748989210773133	1e-06	0.0033333333333333335	1.2496630702577111e-05	0.0022785332965294847
PF3D7_0107400	48.0	0.7483803662712277	6.650050363748186	0.009184	0.012114960208212686	1e-06	0.0033333333333333335	4.0383200694042286e-05	0.07227325983099832
PF3D7_0107500	48.0	0.22998466968874393	2.188960630336253	0.999542	1.3185334882880364	0.0003	1.0	1.3185334882880364	2292314374270.9717
PF3D7_0107600	48.0	0.27602780477322497	2.4046021378304414	0.996367	1.3143452262387032	0.0025	8.333333333333334	10.952876885322528	1313968263670568.5
PF3D7_0107700	48.0	0.53506029986097	5.373654736028319	0.39764	0.5245418964714387	1e-06	0.0033333333333333335	0.001748472988238129	5826.461197181519
PF3D7_0107800	48.0	0.7268369110987808	6.84731143608338	0.016816	0.02218261877845215	0.0004	1.3333333333333335	0.029576825037936204	25926064.361563798
PF3D7_0107900	51.0	0.5535055899612872	5.9121260974211225	0.331292	0.4370197514480833	0.0003	1.0	0.4370197514480833	83465289739.2794
PF3D7_0108000	51.0	0.5361493225161088	4.863229371392526	0.393647	0.519274579821679	0.0048	16.0	8.308393277146864	573525522501059.1
PF3D7_0108100	48.0	0.6774909958821704	6.062014089169291	0.052866	0.06973753118111628	0.0001	0.33333333333333337	0.02324584372703876	12564035.100747524
PF3D7_0108300	51.0	0.10722917222710902	1.7947154983418352	1.0	1.3191376533332628	0.0013	4.333333333333334	5.71626316444414	186782815013409.1
PF3D7_0108400.1	45.0	0.19335411168138342	1.9311034196029275	0.999934	1.3190505902481429	0.0679	226.33333333333337	298.5451169261631	2.6609098800841675e+19
PF3D7_0108500	51.0	0.7998558437726688	7.233444749063147	0.001629	0.002148875237279885	0.0012	4.0	0.00859550094911954	772586.3362017696
PF3D7_0108600	48.0	0.5050693500696497	5.215724053629637	0.512302	0.6757968580779373	1e-06	0.0033333333333333335	0.0022526561935931246	12459.83208725329
