	dl_reg_pval	dl_reg_pval_norm	jtk_per_pval	jtk_per_pval_norm	dlxjtk_score
PF3D7_1455900	5.4000000000000005e-05	7.392197125256673e-05	0.04842673411795435	2.492247156852724	1150.571627876695
PF3D7_1462200	0.000325	0.0004449007529089665	0.02521725086531634	1.2977877388891608	1164.9526180703078
PF3D7_0301200	0.011828	0.01619164955509925	0.0012842624885035599	0.06609364835195304	1230.5669850832871
PF3D7_0303400	0.003632	0.004971937029431896	0.0041417950711105465	0.2131545143040079	1238.4897359830888
PF3D7_1309800	0.002065	0.002826830937713895	0.007115131547795237	0.3661751446511725	1247.890161761332
PF3D7_1324500	0.0005690000000000001	0.000778918548939083	0.019430951695460618	1.0	1251.50067141249
PF3D7_1443500	0.02254	0.030855578370978787	0.0006803297011630345	0.03501268037848966	1263.243863692896
PF3D7_1431000	0.001153	0.0015783709787816564	0.011903316453167643	0.6125956484132709	1266.8159732135823
PF3D7_1242300	0.002675	0.003661875427789186	0.005628463309452892	0.2896648294775902	1282.448343879362
PF3D7_0620100	0.00011	0.0001505817932922656	0.03971514207656321	2.0439113173155232	1314.9108258975423
PF3D7_0913600	0.000598	0.0008186173853524984	0.019430951695460618	1.0	1367.2024422368231
PF3D7_1003200	0.0067280000000000005	0.009210130047912391	0.002342695994481709	0.12056517000291861	1385.4236815791273
PF3D7_1448400	0.0068319999999999995	0.009352498288843259	0.002342695994481709	0.12056517000291861	1450.1579951085635
PF3D7_0830900	0.094947	0.12997535934291582	0.0001698261780107018	0.008739982512044222	1485.213929195991
PF3D7_0623000	0.023809999999999998	0.03259411362080767	0.0006803297011630345	0.03501268037848966	1488.8684640182191
PF3D7_0411000	0.7895760000000001	1.080870636550308	1.4691891552010599e-05	0.0007561076668953307	1500.6329993130819
PF3D7_0604900	0.012657999999999999	0.017327857631759067	0.0012842624885035599	0.06609364835195304	1507.4996271212165
PF3D7_0514100	0.002245	0.003073237508555784	0.007115131547795237	0.3661751446511725	1576.0341055702916
PF3D7_0815000	0.024522	0.033568788501026695	0.0006803297011630345	0.03501268037848966	1626.3815403214953
PF3D7_0617000	0.817203	1.1186899383983575	1.4691891552010599e-05	0.0007561076668953307	1663.7286966072586
PF3D7_1214100	0.002294	0.0031403148528405204	0.007115131547795237	0.3661751446511725	1674.695749195602
PF3D7_0204800	0.0016870000000000001	0.002309377138945928	0.009509224000481441	0.4893853965322218	1714.251180545112
PF3D7_1455200.1	0.000923	0.0012635181382614651	0.015667134074314134	0.8062978242066356	1719.7023069208456
PF3D7_1336600	0.000688	0.000941820670773443	0.019430951695460618	1.0	1777.2420359898047
PF3D7_1357600	0.005279	0.007226557152635181	0.0032422455327961283	0.16685984215346328	1786.9110007127792
PF3D7_1035500	0.213631	0.29244490075290897	7.932217418824561e-05	0.0040822588327866895	1803.6298472954982
PF3D7_1356200	0.845065	1.1568309377138946	1.4691891552010599e-05	0.0007561076668953307	1839.7676284885217
PF3D7_1024000	0.10316800000000001	0.14122929500342232	0.0001698261780107018	0.008739982512044222	1905.3570584512113
PF3D7_1229700	9e-05	0.00012320328542094462	0.04842673411795435	2.492247156852724	1936.1470255749898
PF3D7_1303800	0.000729	0.0009979466119096512	0.019430951695460618	1.0	1991.8010799877306
PF3D7_1115700	0.8686719999999999	1.1891471594798084	1.4691891552010599e-05	0.0007561076668953307	1998.297200809663
PF3D7_0611100	4.8e-05	6.570841889117044e-05	0.061288071778585175	3.1541466799540783	2070.7982539673185
PF3D7_1210700	0.000488	0.0006680355920602327	0.02521725086531634	1.2977877388891608	2111.838503182297
PF3D7_1371700	0.05243	0.07177275838466804	0.00034707262534643487	0.017861843865708164	2113.9814866771167
PF3D7_0512800	0.052533	0.07191375770020535	0.00034707262534643487	0.017861843865708164	2126.4632645991396
PF3D7_1472200	0.905943	1.2401683778234087	1.4691891552010599e-05	0.0007561076668953307	2266.7060667916335
PF3D7_1459300	0.48979399999999995	0.6704914442162903	3.516389639901545e-05	0.0018096847210643985	2331.930160721655
PF3D7_0801600	0.000521	0.0007132101300479125	0.02521725086531634	1.2977877388891608	2351.9205045084814
PF3D7_1208400	0.00011	0.0001505817932922656	0.04842673411795435	2.492247156852724	2383.8748371212737
PF3D7_0729200	0.000526	0.0007200547570157428	0.02521725086531634	1.2977877388891608	2389.931922329924
PF3D7_1241700	0.000798	0.0010924024640657083	0.019430951695460618	1.0	2396.015850511019
PF3D7_0710100	0.9313739999999999	1.274981519507187	1.4691891552010599e-05	0.0007561076668953307	2463.00277510555
PF3D7_0313800	0.001519	0.002079397672826831	0.011903316453167643	0.6125956484132709	2545.0123189249484
PF3D7_0220600	0.946059	1.2950841889117044	1.4691891552010599e-05	0.0007561076668953307	2581.3519833777405
PF3D7_0603300	0.949501	1.2997960301163591	1.4691891552010599e-05	0.0007561076668953307	2609.6294219546253
PF3D7_1105100	0.028762	0.03937303216974675	0.0006803297011630345	0.03501268037848966	2623.6557144754106
PF3D7_1033400	0.957634	1.3109295003422314	1.4691891552010599e-05	0.0007561076668953307	2677.264178316147
PF3D7_1459000	0.96841	1.3256810403832993	1.4691891552010599e-05	0.0007561076668953307	2768.6645944645807
PF3D7_1144300	0.969736	1.3274962354551678	1.4691891552010599e-05	0.0007561076668953307	2780.053191319027
PF3D7_0907200	0.9700469999999999	1.3279219712525672	1.4691891552010599e-05	0.0007561076668953307	2782.728786097604
PF3D7_1025800	1.9e-05	2.600958247775497e-05	0.09279054358202424	4.775398808886011	2834.366720961767
PF3D7_0827400	0.97909	1.340301163586585	1.4691891552010599e-05	0.0007561076668953307	2861.2802036156927
PF3D7_1203500	0.980347	1.3420219028062972	1.4691891552010599e-05	0.0007561076668953307	2872.3146765543893
PF3D7_1223400	0.9925729999999999	1.3587583846680358	1.4691891552010599e-05	0.0007561076668953307	2981.123107543666
PF3D7_1033600	0.997807	1.3659233401779605	1.4691891552010599e-05	0.0007561076668953307	3028.5320603621317
PF3D7_0520100	0.9980399999999999	1.3662422997946613	1.4691891552010599e-05	0.0007561076668953307	3030.6541516322695
PF3D7_1233400	0.998883	1.3673963039014374	1.4691891552010599e-05	0.0007561076668953307	3038.3402136279606
PF3D7_0418300	0.99903	1.3675975359342918	1.4691891552010599e-05	0.0007561076668953307	3039.6818169516464
PF3D7_1004300	0.999281	1.367941136208077	1.4691891552010599e-05	0.0007561076668953307	3041.973494585908
PF3D7_0611600	0.001625	0.0022245037645448325	0.011903316453167643	0.6125956484132709	3041.987539075718
PF3D7_1003500	0.999433	1.3681492128678991	1.4691891552010599e-05	0.0007561076668953307	3043.3618432354897
PF3D7_0719600	0.9996120000000001	1.3683942505133468	1.4691891552010599e-05	0.0007561076668953307	3044.9973480148014
PF3D7_1130200	0.999661	1.368461327857632	1.4691891552010599e-05	0.0007561076668953307	3045.44515815791
PF3D7_1410000	0.999828	1.3686899383983575	1.4691891552010599e-05	0.0007561076668953307	3046.9716980397266
PF3D7_0507100	0.9998940000000001	1.368780287474333	1.4691891552010599e-05	0.0007561076668953307	3047.575141839103
PF3D7_1341300	0.9998940000000001	1.368780287474333	1.4691891552010599e-05	0.0007561076668953307	3047.575141839103
PF3D7_1230700	0.9999319999999999	1.3688323066392885	1.4691891552010599e-05	0.0007561076668953307	3047.922615317493
PF3D7_1431700	0.999949	1.3688555783709788	1.4691891552010599e-05	0.0007561076668953307	3048.078072529398
PF3D7_0309600	0.9999680000000001	1.3688815879534566	1.4691891552010599e-05	0.0007561076668953307	3048.2518250803537
PF3D7_0933700	4e-05	5.4757015742642044e-05	0.07414940943921601	3.8160462030554325	3051.9743834844016
PF3D7_1112100	0.061287	0.08389733059548256	0.00034707262534643487	0.017861843865708164	3376.323821112726
PF3D7_1201200	0.031405	0.04299110198494183	0.0006803297011630345	0.03501268037848966	3415.0797466997483
PF3D7_1123700	0.0009539999999999999	0.0013059548254620126	0.019430951695460618	1.0	3533.2878287870067
PF3D7_1475300	0.0017399999999999998	0.0023819301848049287	0.011903316453167643	0.6125956484132709	3654.3616182184855
PF3D7_0412000	0.00932	0.012758384668035591	0.002342695994481709	0.12056517000291861	3662.203072556864
PF3D7_0404000	0.032211000000000004	0.044094455852156066	0.0006803297011630345	0.03501268037848966	3684.728330866762
PF3D7_0804400	0.032424	0.044386036960985635	0.0006803297011630345	0.03501268037848966	3758.2848968465346
PF3D7_1473700	0.13036099999999998	0.17845448323066396	0.0001698261780107018	0.008739982512044222	3843.9369229419203
PF3D7_1465000	0.001017	0.0013921971252566735	0.019430951695460618	1.0	4090.575553648377
PF3D7_0424000	0.009817	0.01343874058863792	0.002342695994481709	0.12056517000291861	4277.2957331500675
PF3D7_1346600	0.0010429999999999999	0.001427789185489391	0.019430951695460618	1.0	4338.45879759625
PF3D7_1248300	0.00020099999999999998	0.00027515400410677623	0.04842673411795435	2.492247156852724	4581.88653346678
PF3D7_0920200	0.001074	0.0014702258726899387	0.019430951695460618	1.0	4648.218010793352
PF3D7_0510100	0.005721	0.007831622176591377	0.0041417950711105465	0.2131545143040079	4727.940674827413
PF3D7_0303600	0.623484	0.8535030800821357	3.516389639901545e-05	0.0018096847210643985	4810.062578537652
PF3D7_1463300	0.00057	0.0007802874743326491	0.031003550035172057	1.5955754777783213	5099.434603175179
PF3D7_0731300	0.30843400000000004	0.4222231348391513	7.932217418824561e-05	0.0040822588327866895	5427.9856387561495
PF3D7_0316300.1	0.00037	0.0005065023956194387	0.03971514207656321	2.0439113173155232	5434.325997675267
PF3D7_0312100	0.000242	0.00033127994524298433	0.04842673411795435	2.492247156852724	5691.048529522398
PF3D7_0301800	0.000611	0.0008364134154688572	0.031003550035172057	1.5955754777783213	5774.531076638717
PF3D7_1463500	0.319614	0.43752772073921975	7.932217418824561e-05	0.0040822588327866895	6039.891918890021
PF3D7_1216500	0.006361	0.008707734428473649	0.0041417950711105465	0.2131545143040079	6478.864031473139
PF3D7_1356400	0.001236	0.0016919917864476387	0.019430951695460618	1.0	6535.893667827107
PF3D7_1470400	4.4e-05	6.023271731690624e-05	0.09279054358202424	4.775398808886011	6583.156446683622
PF3D7_1024300	0.00042300000000000004	0.0005790554414784395	0.03971514207656321	2.0439113173155232	6602.17357337418
PF3D7_0303800	0.006429000000000001	0.008800821355236141	0.0041417950711105465	0.2131545143040079	6687.041011376711
PF3D7_1025600	0.000283	0.0003874058863791924	0.04842673411795435	2.492247156852724	6897.13803790824
PF3D7_1232900	0.338387	0.4632265571526352	7.932217418824561e-05	0.0040822588327866895	7167.910099842349
PF3D7_1137400	0.078795	0.10786447638603698	0.00034707262534643487	0.017861843865708164	7174.8134357826375
PF3D7_1221300	0.006623	0.009066392881587957	0.0041417950711105465	0.2131545143040079	7305.472479370963
PF3D7_0207900	0.000306	0.00041889117043121164	0.04842673411795435	2.492247156852724	7622.300815240917
PF3D7_1420600	0.08066799999999999	0.11042847364818617	0.00034707262534643487	0.017861843865708164	7698.689228836325
PF3D7_1021900	0.006756999999999999	0.009249828884325805	0.0041417950711105465	0.2131545143040079	7754.267338541168
PF3D7_1324100	0.002285	0.003127994524298426	0.011903316453167643	0.6125956484132709	7755.018312576139
PF3D7_0826300	0.0023079999999999997	0.003159479808350445	0.011903316453167643	0.6125956484132709	7976.865465885093
PF3D7_0718100	0.000319	0.00043668720054757014	0.04842673411795435	2.492247156852724	8049.050454040054
PF3D7_1235100	5.4000000000000005e-05	7.392197125256673e-05	0.09279054358202424	4.775398808886011	8094.1122363520835
PF3D7_0413800	0.001007	0.0013785078713210133	0.02521725086531634	1.2977877388891608	8738.985682913575
PF3D7_1417400	0.084444	0.1155975359342916	0.00034707262534643487	0.017861843865708164	8831.12836873803
PF3D7_1114800	0.00035299999999999996	0.000483230663928816	0.04842673411795435	2.492247156852724	9227.227265465854
PF3D7_0406600	0.000528	0.0007227926078028749	0.03971514207656321	2.0439113173155232	9395.870952186498
PF3D7_1124700	0.793018	1.0855824777549623	3.516389639901545e-05	0.0018096847210643985	9897.45863137564
PF3D7_0811900	0.002535	0.0034702258726899385	0.011903316453167643	0.6125956484132709	10404.959397345983
PF3D7_0318100	0.08957999999999999	0.12262833675564686	0.00034707262534643487	0.017861843865708164	10542.396866633168
PF3D7_0512100	0.0032189999999999996	0.004406570841889118	0.009509224000481441	0.4893853965322218	10545.470193368526
PF3D7_0213700	0.38898499999999997	0.5324914442162904	7.932217418824561e-05	0.0040822588327866895	10888.037557883668
PF3D7_1457500	0.046406	0.06352635181382615	0.0006803297011630345	0.03501268037848966	11015.381719834424
PF3D7_0810800	0.186102	0.2547597535934292	0.0001698261780107018	0.008739982512044222	11183.542133327557
PF3D7_0211600	0.000148	0.0002026009582477755	0.07414940943921601	3.8160462030554325	11720.67967112922
PF3D7_1317500	0.000434	0.000594113620807666	0.04842673411795435	2.492247156852724	12443.180268992968
PF3D7_0524100	0.8611559999999999	1.1788583162217658	3.516389639901545e-05	0.0018096847210643985	12674.183755320726
PF3D7_0929100	0.008066	0.011041752224503766	0.0041417950711105465	0.2131545143040079	13144.823052213866
PF3D7_0715300	1.6e-05	2.190280629705681e-05	0.16453699804109032	8.467778656437543	13305.051367711389
PF3D7_1448900	0.000924	0.001264887063655031	0.031003550035172057	1.5955754777783213	13358.791967850355
PF3D7_0524700	0.877134	1.2007310061601644	3.516389639901545e-05	0.0018096847210643985	13392.829185563063
PF3D7_1142300	0.09869	0.13509924709103355	0.00034707262534643487	0.017861843865708164	14096.80032731633
PF3D7_1412500	0.894317	1.22425325119781	3.516389639901545e-05	0.0018096847210643985	14195.442669538626
PF3D7_1116500	0.050556	0.06920739219712525	0.0006803297011630345	0.03501268037848966	14242.240697660918
PF3D7_1334500	0.004839	0.00662422997946612	0.007115131547795237	0.3661751446511725	14596.95153076954
PF3D7_1436000	0.9116629999999999	1.2479986310746063	3.516389639901545e-05	0.0018096847210643985	15037.562935836859
PF3D7_0310000	0.0003	0.0004106776180698152	0.061288071778585175	3.1541466799540783	15060.294625940609
PF3D7_0621200	0.920525	1.2601300479123891	3.516389639901545e-05	0.0018096847210643985	15480.36613313792
PF3D7_1440400	0.000194	0.00026557152635181384	0.07414940943921601	3.8160462030554325	15798.670406939065
PF3D7_0807200	0.938141	1.2842450376454484	3.516389639901545e-05	0.0018096847210643985	16386.22086823157
PF3D7_0614800	0.028094	0.03845859000684463	0.0012842624885035599	0.06609364835195304	16438.121468663656
PF3D7_0708900	0.949625	1.2999657768651611	3.516389639901545e-05	0.0018096847210643985	16995.37949987012
PF3D7_1141200	0.001327	0.0018165639972621492	0.02521725086531634	1.2977877388891608	17073.43072228434
PF3D7_1232400	0.9543860000000001	1.306483230663929	3.516389639901545e-05	0.0018096847210643985	17252.28507726434
PF3D7_0913300	0.9613780000000001	1.3160547570157428	3.516389639901545e-05	0.0018096847210643985	17634.249490802384
PF3D7_1361600	3.6e-05	4.9281314168377834e-05	0.1379843378829614	7.101265035577066	17690.614721451566
PF3D7_0908800	0.9647549999999999	1.3206776180698154	3.516389639901545e-05	0.0018096847210643985	17820.732637009743
PF3D7_0715700	6.9e-05	9.44558521560575e-05	0.11143167772483248	5.734751414716588	17973.399508592618
PF3D7_0624200	0.00307	0.004202600958247775	0.011903316453167643	0.6125956484132709	18030.004754219746
PF3D7_1350700	0.015983	0.02187953456536619	0.002342695994481709	0.12056517000291861	18395.685106473928
PF3D7_1003100	0.001075	0.0014715947980835046	0.031003550035172057	1.5955754777783213	18923.231855395414
PF3D7_1444800	0.984576	1.347811088295688	3.516389639901545e-05	0.0018096847210643985	18941.84009962255
PF3D7_0306800	0.985608	1.3492238193018482	3.516389639901545e-05	0.0018096847210643985	19001.46516209071
PF3D7_0321900	0.986383	1.350284736481862	3.516389639901545e-05	0.0018096847210643985	19046.323906770507
PF3D7_0604700	0.003129	0.0042833675564681725	0.011903316453167643	0.6125956484132709	19051.412842483125
PF3D7_1360400	0.9910620000000001	1.3566899383983575	3.516389639901545e-05	0.0018096847210643985	19318.655618348883
PF3D7_0626200	0.9930899999999999	1.3594661190965094	3.516389639901545e-05	0.0018096847210643985	19437.493120123174
PF3D7_1139100	0.993458	1.3599698836413416	3.516389639901545e-05	0.0018096847210643985	19459.10942629718
PF3D7_1209600	0.016295	0.0223066392881588	0.002342695994481709	0.12056517000291861	19492.60243338211
PF3D7_0315000	0.000127	0.00017385352498288845	0.09279054358202424	4.775398808886011	19504.9375797326
PF3D7_1428200	0.9967290000000001	1.364447638603696	3.516389639901545e-05	0.0018096847210643985	19651.9525857548
PF3D7_0721200	0.997353	1.3653018480492816	3.516389639901545e-05	0.0018096847210643985	19688.884869447073
PF3D7_1030200	0.47392700000000004	0.6487707049965777	7.932217418824561e-05	0.0040822588327866895	19691.77667061827
PF3D7_1235300	0.998345	1.366659822039699	3.516389639901545e-05	0.0018096847210643985	19747.692933734466
PF3D7_1118300	0.998783	1.3672594113620808	3.516389639901545e-05	0.0018096847210643985	19773.69581368276
PF3D7_1211900	0.9992719999999999	1.3679288158795349	3.516389639901545e-05	0.0018096847210643985	19802.753382670046
PF3D7_1310300	0.999346	1.3680301163586586	3.516389639901545e-05	0.0018096847210643985	19807.1531209287
PF3D7_1226300	0.9995719999999999	1.3683394934976043	3.516389639901545e-05	0.0018096847210643985	19820.594193646448
PF3D7_1323100	0.9997360000000001	1.3685639972621493	3.516389639901545e-05	0.0018096847210643985	19830.35169878529
PF3D7_0520000	0.999782	1.3686269678302534	3.516389639901545e-05	0.0018096847210643985	19833.08913494698
PF3D7_1450300	0.999783	1.3686283367556469	3.516389639901545e-05	0.0018096847210643985	19833.148647226393
PF3D7_1244800	0.9998540000000001	1.36872553045859	3.516389639901545e-05	0.0018096847210643985	19837.374323365202
PF3D7_1465900	0.999862	1.368736481861739	3.516389639901545e-05	0.0018096847210643985	19837.850493509744
PF3D7_1424400	0.999891	1.3687761806981522	3.516389639901545e-05	0.0018096847210643985	19839.576674159696
PF3D7_0706000	0.999949	1.3688555783709788	3.516389639901545e-05	0.0018096847210643985	19843.029335859355
PF3D7_0818900	0.999958	1.368867898699521	3.516389639901545e-05	0.0018096847210643985	19843.565129608414
PF3D7_0312800	0.9999680000000001	1.3688815879534566	3.516389639901545e-05	0.0018096847210643985	19844.160467308015
PF3D7_0929200	0.9999959999999999	1.3689199178644764	3.516389639901545e-05	0.0018096847210643985	19845.827476213875
PF3D7_0904000	0.999999	1.368924024640657	3.516389639901545e-05	0.0018096847210643985	19846.00608984791
PF3D7_1319800	0.000795	0.0010882956878850104	0.03971514207656321	2.0439113173155232	20298.448354358858
PF3D7_0812220	0.0032119999999999996	0.004396988364134154	0.011903316453167643	0.6125956484132709	20553.722021118207
PF3D7_1120800	0.000381	0.0005215605749486653	0.061288071778585175	3.1541466799540783	20818.347398042904
PF3D7_0612300	0.000805	0.001101984941820671	0.03971514207656321	2.0439113173155232	20835.89967032001
PF3D7_1425200	0.030701	0.042027378507871326	0.0012842624885035599	0.06609364835195304	21449.703612799265
PF3D7_0924300	0.005519	0.0075550992470910325	0.007115131547795237	0.3661751446511725	21544.332906306587
PF3D7_0909500	0.232467	0.31822997946611914	0.0001698261780107018	0.008739982512044222	21797.555250518348
PF3D7_1215600	0.000825	0.001129363449691992	0.03971514207656321	2.0439113173155232	21942.67278057145
PF3D7_1001100.2	0.000279	0.0003819301848049282	0.07414940943921601	3.8160462030554325	24319.827352582135
PF3D7_0911600	0.000281	0.0003846680355920603	0.07414940943921601	3.8160462030554325	24539.02771356904
PF3D7_0821900	0.002607	0.0035687885010266943	0.015667134074314134	0.8062978242066356	25696.63004696211
PF3D7_0618000	0.005863	0.008026009582477756	0.007115131547795237	0.3661751446511725	25778.58007729317
PF3D7_1227000	0.000177	0.00024229979466119095	0.09279054358202424	4.775398808886011	27935.644061900268
PF3D7_1416900	0.255577	0.34986584531143056	0.0001698261780107018	0.008739982512044222	28965.992745164454
PF3D7_0808200	0.12625899999999998	0.17283915126625599	0.00034707262534643487	0.017861843865708164	29517.45303302277
PF3D7_1334800	0.00032599999999999996	0.00044626967830253264	0.07414940943921601	3.8160462030554325	29738.166863844595
PF3D7_0915700	0.000327	0.00044763860369609863	0.07414940943921601	3.8160462030554325	29859.827991224414
PF3D7_1420900	0.258565	0.3539561943874059	0.0001698261780107018	0.008739982512044222	29993.851988218983
PF3D7_0616000	0.553307	0.7574360027378508	7.932217418824561e-05	0.0040822588327866895	31336.37574993161
PF3D7_1426900	0.000339	0.0004640657084188912	0.07414940943921601	3.8160462030554325	31341.82207875634
PF3D7_1249500	0.000121	0.00016563997262149214	0.11143167772483248	5.734751414716588	32096.966389889483
PF3D7_1149100.1	0.265558	0.3635290896646133	0.0001698261780107018	0.008739982512044222	32493.83863013291
PF3D7_1001400	0.5636140000000001	0.7715455167693359	7.932217418824561e-05	0.0040822588327866895	33120.39913563485
PF3D7_1322200	0.01158	0.01585215605749487	0.0041417950711105465	0.2131545143040079	38733.16669371021
PF3D7_1311100	0.139935	0.19156057494866527	0.00034707262534643487	0.017861843865708164	40185.39103743272
PF3D7_1362700	0.002449	0.0033524982888432577	0.019430951695460618	1.0	41032.08820265754
PF3D7_1145000	0.14133900000000002	0.19348254620123204	0.00034707262534643487	0.017861843865708164	41407.1129682809
PF3D7_0216400	0.011947	0.01635455167693361	0.0041417950711105465	0.2131545143040079	42523.57510943155
PF3D7_1030300	0.617844	0.845782340862423	7.932217418824561e-05	0.0040822588327866895	43630.14165341509
PF3D7_1341800	0.021325999999999998	0.0291937029431896	0.002342695994481709	0.12056517000291861	43658.85003918582
PF3D7_1122100	0.002536	0.0034715947980835053	0.019430951695460618	1.0	45311.19800261886
PF3D7_1012400	0.145833	0.19963449691991786	0.00034707262534643487	0.017861843865708164	45483.68407520522
PF3D7_1415300	0.039760000000000004	0.054428473648186176	0.0012842624885035599	0.06609364835195304	46580.44401052526
PF3D7_1032800	0.0008880000000000001	0.0012156057494866529	0.04842673411795435	2.492247156852724	46624.52253454465
PF3D7_0605200	0.000172	0.00023545516769336075	0.11143167772483248	5.734751414716588	46868.95012834609
PF3D7_1325700	0.012353	0.016910335386721424	0.0041417950711105465	0.2131545143040079	46996.542090707655
PF3D7_0822900	0.07584099999999999	0.10382067077344287	0.0006803297011630345	0.03501268037848966	48075.297898313576
PF3D7_0312500	0.64151	0.8781793292265573	7.932217418824561e-05	0.0040822588327866895	48838.281121983964
PF3D7_1234200	0.012638	0.01730047912388775	0.0041417950711105465	0.2131545143040079	50317.162097188724
PF3D7_0731600	0.0073420000000000004	0.010050650239561944	0.007115131547795237	0.3661751446511725	50341.99772823242
PF3D7_0202800	0.000101	0.00013826146475017114	0.1379843378829614	7.101265035577066	50458.23403178248
PF3D7_0805000	3.4e-05	4.6543463381245726e-05	0.2017417573057454	10.382494921896981	52203.98724188212
PF3D7_0620400	0.022684	0.031052703627652292	0.002342695994481709	0.12056517000291861	52534.4116806737
PF3D7_1246300	0.6578890000000001	0.9006009582477755	7.932217418824561e-05	0.0040822588327866895	52675.41013813242
PF3D7_1026200	0.005588	0.007649555099247092	0.009509224000481441	0.4893853965322218	53360.8211325918
PF3D7_1319100	0.661479	0.9055154004106778	7.932217418824561e-05	0.0040822588327866895	53542.44861272472
PF3D7_1325600	0.000488	0.0006680355920602327	0.07414940943921601	3.8160462030554325	53689.622247922656
PF3D7_1457800	0.007572	0.010365503080082135	0.007115131547795237	0.3661751446511725	55190.50303100126
PF3D7_1001200	0.0034	0.004654346338124573	0.015667134074314134	0.8062978242066356	55291.971336311195
PF3D7_1336100	0.000962	0.0013169062286105407	0.04842673411795435	2.492247156852724	55739.77378757534
PF3D7_1134300	0.0076370000000000006	0.01045448323066393	0.007115131547795237	0.3661751446511725	56615.19689168863
PF3D7_0105200	0.013517	0.01850376454483231	0.0041417950711105465	0.2131545143040079	61537.523955821285
PF3D7_0907900	0.007863	0.010763860369609858	0.007115131547795237	0.3661751446511725	61759.863319893804
PF3D7_0904400	0.001009	0.0013812457221081453	0.04842673411795435	2.492247156852724	62174.85939891259
PF3D7_1243500	0.013630000000000001	0.018658453114305272	0.0041417950711105465	0.2131545143040079	63090.7601194443
PF3D7_0701400	0.701593	0.9604284736481864	7.932217418824561e-05	0.0040822588327866895	63886.00454715326
PF3D7_0908400	7.8e-05	0.00010677618069815197	0.16453699804109032	8.467778656437543	65570.17224766918
PF3D7_1308800	0.004782	0.0065462012320328545	0.011903316453167643	0.6125956484132709	65994.7016622722
PF3D7_1241600	0.004785	0.006550308008213554	0.011903316453167643	0.6125956484132709	66117.095433956
PF3D7_1131800	0.346511	0.4743477070499658	0.0001698261780107018	0.008739982512044222	72189.25722330992
PF3D7_0625000.2	0.000587	0.0008035592060232718	0.07414940943921601	3.8160462030554325	73487.15005212197
PF3D7_1304500	0.003014	0.004125941136208077	0.019430951695460618	1.0	74363.52164886051
PF3D7_1247400	0.17346099999999998	0.23745516769336075	0.00034707262534643487	0.017861843865708164	76540.3681727116
PF3D7_1470800	0.014571	0.019946611909650927	0.0041417950711105465	0.2131545143040079	77053.21485221035
PF3D7_0930100	0.092451	0.12655852156057498	0.0006803297011630345	0.03501268037848966	87082.6215716021
PF3D7_1439500	0.36996399999999996	0.5064531143052704	0.0001698261780107018	0.008739982512044222	87861.71127419344
PF3D7_1016900	0.015391	0.02106913073237509	0.0041417950711105465	0.2131545143040079	90784.1975600174
PF3D7_1403900	0.377656	0.5169828884325804	0.0001698261780107018	0.008739982512044222	93456.6818017858
PF3D7_0904800	0.0032649999999999997	0.004469541409993156	0.019430951695460618	1.0	93756.7718635589
PF3D7_1112400	0.005404	0.007397672826830937	0.011903316453167643	0.6125956484132709	94770.34608452916
PF3D7_1403600	0.000315	0.000431211498973306	0.11143167772483248	5.734751414716588	96449.0790353045
PF3D7_0830500	0.005493	0.007519507186858315	0.011903316453167643	0.6125956484132709	99472.87503542424
PF3D7_0111400	0.001232	0.0016865160848733747	0.04842673411795435	2.492247156852724	100365.69140175304
PF3D7_0406200	0.8174520000000001	1.1190308008213552	7.932217418824561e-05	0.0040822588327866895	101050.07596559444
PF3D7_0708000	0.190648	0.26098288843258044	0.00034707262534643487	0.017861843865708164	101620.29339967934
PF3D7_0715800	0.001254	0.0017166324435318276	0.04842673411795435	2.492247156852724	104881.47790023472
PF3D7_1458500	0.000733	0.0010034223134839154	0.07414940943921601	3.8160462030554325	111902.7969893789
PF3D7_0411100	0.004342	0.005943874058863793	0.015667134074314134	0.8062978242066356	113192.54139063724
PF3D7_0410600	0.856986	1.1731498973305956	7.932217418824561e-05	0.0040822588327866895	116431.63939888965
PF3D7_1122300	0.863451	1.1820000000000002	7.932217418824561e-05	0.0040822588327866895	119086.60564788306
PF3D7_0720500	0.007359	0.01007392197125257	0.009509224000481441	0.4893853965322218	121006.6041944907
PF3D7_0935900	0.20405299999999998	0.2793333333333334	0.00034707262534643487	0.017861843865708164	124598.21649263137
PF3D7_0410000	0.8804790000000001	1.2053100616016428	7.932217418824561e-05	0.0040822588327866895	126271.93071730902
PF3D7_1001100.1	0.000384	0.0005256673511293635	0.11143167772483248	5.734751414716588	126536.69327840125
PF3D7_1333900	0.0036270000000000004	0.0049650924024640655	0.019430951695460618	1.0	127365.38552169641
PF3D7_0424100	0.055777	0.07635455167693361	0.0012842624885035599	0.06609364835195304	128575.3940291512
PF3D7_0628800	0.003655	0.0050034223134839155	0.019430951695460618	1.0	130260.40180857579
PF3D7_0301500	0.8943260000000001	1.224265571526352	7.932217418824561e-05	0.0040822588327866895	132323.62064742547
PF3D7_1420200	0.42973900000000004	0.5882806297056811	0.0001698261780107018	0.008739982512044222	137700.37632139
PF3D7_1038900	0.0022890000000000002	0.0031334702258726897	0.031003550035172057	1.5955754777783213	137705.18636513417
PF3D7_1358700	0.923909	1.2647624914442164	7.932217418824561e-05	0.0040822588327866895	145893.9826435489
