# RNA vs. RNA Profile Dissimilarity Measure Over Phase Shifts 
# Time series file 1:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AA_3D7_1stage_periodic_jtk05.txt 
# Time series file 2:  /Users/haase-admin/Desktop/moseley/DLxJTK_TAKT_runs_avg/Data/AA_FUP_1stage_periodic_jtk05.txt 
# No. of Randomized Curves:  10000 
	shift_0	shift_1	shift_2	shift_3	shift_4	shift_5	shift_6	shift_7	shift_8	shift_9	shift_10	shift_11	shift_12	shift_13	shift_14	kt_diss_range	kt_diss	kt_diss_pval	est_delay	min_dist_flag	min_pval_flag
PF3D7_0101100	0.13333333333333333	0.1619047619047619	0.17582417582417584	0.1794871794871795	0.22727272727272727	0.2909090909090909	0.28888888888888886	0.4166666666666667	0.5714285714285714	0.6190476190476191	0.5333333333333333	0.7	0.8333333333333334	0.0	0.0	0.8333333333333334	0.0	0.0	39.0	0.0	0.0
PF3D7_1428200	0.225	0.2571428571428571	0.37362637362637363	0.38461538461538464	0.5	0.6	0.6666666666666666	0.7777777777777778	0.6071428571428571	0.6190476190476191	0.4666666666666667	0.5	0.16666666666666666	0.0	0.0	0.7777777777777778	0.0	0.0	39.0	0.0	0.0
PF3D7_1445600	0.1	0.06666666666666667	0.07692307692307693	0.08974358974358974	0.10606060606060606	0.12727272727272726	0.15555555555555556	0.1388888888888889	0.25	0.3333333333333333	0.2	0.6	0.8333333333333334	0.3333333333333333	1.0	0.9333333333333333	0.06666666666666667	0.6109	3.0	0.0	0.0
PF3D7_0831200	0.15833333333333333	0.18095238095238095	0.26373626373626374	0.2948717948717949	0.3181818181818182	0.38181818181818183	0.5111111111111111	0.4722222222222222	0.42857142857142855	0.5238095238095238	0.7333333333333333	1.0	0.6666666666666666	0.3333333333333333	1.0	0.8416666666666667	0.15833333333333333	0.6325	0.0	0.0	0.0
PF3D7_1301300	0.175	0.1523809523809524	0.21978021978021978	0.3076923076923077	0.4393939393939394	0.509090909090909	0.6	0.6111111111111112	0.7142857142857143	0.8095238095238095	0.8	0.6	0.6666666666666666	0.6666666666666666	0.0	0.8095238095238095	0.0	0.0	42.0	0.0	0.0
PF3D7_0819200	0.19166666666666668	0.13333333333333333	0.15384615384615385	0.16666666666666666	0.18181818181818182	0.2	0.28888888888888886	0.08333333333333333	0.2857142857142857	0.2857142857142857	0.4	0.6	0.3333333333333333	0.6666666666666666	1.0	0.9166666666666666	0.08333333333333333	0.6013	21.0	0.0	0.0
PF3D7_0814600	0.125	0.1619047619047619	0.27472527472527475	0.2948717948717949	0.3484848484848485	0.34545454545454546	0.4888888888888889	0.5555555555555556	0.6428571428571429	0.6190476190476191	0.7333333333333333	0.8	1.0	1.0	1.0	0.875	0.125	0.6255	0.0	0.0	0.0
PF3D7_0712300	0.125	0.0761904761904762	0.14285714285714285	0.14102564102564102	0.21212121212121213	0.2727272727272727	0.35555555555555557	0.3888888888888889	0.5714285714285714	0.5238095238095238	0.8	0.6	0.6666666666666666	0.3333333333333333	1.0	0.9238095238095239	0.0761904761904762	0.5978	3.0	0.0	0.0
PF3D7_0609700	0.075	0.08571428571428572	0.10989010989010989	0.1282051282051282	0.15151515151515152	0.18181818181818182	0.2222222222222222	0.2777777777777778	0.35714285714285715	0.42857142857142855	0.4	0.5	0.8333333333333334	1.0	1.0	0.925	0.075	0.6064	0.0	0.0	0.0
PF3D7_0723400	0.08333333333333333	0.09523809523809523	0.0989010989010989	0.15384615384615385	0.18181818181818182	0.18181818181818182	0.2222222222222222	0.25	0.39285714285714285	0.5238095238095238	0.4666666666666667	0.7	0.8333333333333334	0.3333333333333333	0.0	0.8333333333333334	0.0	0.0	42.0	0.0	0.0
PF3D7_0416200	0.16666666666666666	0.20952380952380953	0.2967032967032967	0.38461538461538464	0.42424242424242425	0.45454545454545453	0.6222222222222222	0.6666666666666666	0.7142857142857143	0.6666666666666666	0.3333333333333333	0.2	0.5	1.0	1.0	0.8333333333333334	0.16666666666666666	0.6311	0.0	0.0	0.0
PF3D7_1138600	0.15	0.2761904761904762	0.3956043956043956	0.5384615384615384	0.696969696969697	0.8363636363636363	0.8666666666666667	0.6666666666666666	0.5714285714285714	0.42857142857142855	0.26666666666666666	0.0	0.5	1.0	1.0	1.0	0.0	0.0	33.0	0.0	0.0
