,ORF,dtw_score,cost
2028,PF3D7_0828300,1.2748215184434544,1.2748215184434544
2029,PF3D7_0106100,1.2746836786718478,1.2746836786718478
2030,PF3D7_0909600,1.2744960390600049,1.2744960390600049
2031,PF3D7_1334500,1.2742584481858248,1.274317104206377
2032,PF3D7_0629200,1.2741688689335107,1.2741688689335107
2033,PF3D7_1415900,1.273860795471127,1.273860795471127
2034,PF3D7_1434600,1.2738487866892887,1.2738487866892887
2035,PF3D7_1426500,1.2738087543016121,1.2738087543016121
2036,PF3D7_1111800,1.2732992316570504,1.2732992316570504
2037,PF3D7_1246100,1.273274536500673,1.2824402356414673
2038,PF3D7_1237000,1.2731838106945783,1.2731838106945783
2039,PF3D7_1232400,1.2730736198481682,1.2730736198481682
2040,PF3D7_0717100,1.272958356802456,1.272958356802456
2041,PF3D7_0505100,1.2727355300384045,1.2727355300384045
2042,PF3D7_1203100,1.2725385494025225,1.2725385494025225
2043,PF3D7_1141300,1.2720840221579492,1.2721646941588238
2044,PF3D7_0311400,1.2716980055140235,1.2716980055140235
2045,PF3D7_1351000,1.2712769168448705,1.2712769168448705
2046,PF3D7_0424300,1.270929983127114,1.270929983127114
2047,PF3D7_1228000,1.270830977215622,1.270830977215622
2048,PF3D7_1124000,1.270755287904739,1.270755287904739
2049,PF3D7_1446900,1.270446034664038,1.270446034664038
2050,PF3D7_1469600,1.2698570369794562,1.2698570369794562
2051,PF3D7_0101200,1.269770494873081,1.269770494873081
2052,PF3D7_0818600,1.2693562962958427,1.2693562962958427
2053,PF3D7_1430300,1.2692734507591292,1.2692734507591292
2054,PF3D7_0702400,1.269142938319934,1.269142938319934
2055,PF3D7_1411200,1.2690530543043677,1.2690530543043677
2056,PF3D7_0521800,1.268474859316656,1.268474859316656
2057,PF3D7_1431300,1.2682465057877714,1.2682465057877714
2058,PF3D7_0919400,1.268024687542546,1.268024687542546
2059,PF3D7_1238100,1.2678475758658196,1.2678475758658196
2060,PF3D7_0709400,1.2676983577940488,1.2676983577940488
2061,PF3D7_0619300,1.267550034922379,1.267550034922379
2062,PF3D7_1334100,1.2672106412493385,1.2672106412493385
2063,PF3D7_1146000,1.2662276799068968,1.2662276799068968
2064,PF3D7_1110000,1.2660190897907353,1.2660190897907353
2065,PF3D7_1014100,1.2656921443545968,1.2659923838065508
2066,PF3D7_0622100,1.2655716938673267,1.2655716938673267
2067,PF3D7_0318100,1.2651946510201466,1.2651946510201466
2068,PF3D7_0210300,1.2649044934948648,1.2649044934948648
2069,PF3D7_0321700,1.2640084501443378,1.2640084501443378
2070,PF3D7_1020200,1.2638903017812566,1.2638903017812566
2071,PF3D7_0705700,1.263468799710145,1.263468799710145
2072,PF3D7_0526900,1.2633950042598006,1.2633950042598006
2073,PF3D7_0919800,1.261992407863251,1.261992407863251
2074,PF3D7_1018500,1.260858118522299,1.260858118522299
2075,PF3D7_1117700,1.260063555634023,1.260063555634023
2076,PF3D7_0815900,1.259910172227183,1.259910172227183
2077,PF3D7_1031900,1.2597857922125253,1.2651882280924824
2078,PF3D7_0406900,1.2585772411737517,1.2585772411737517
2079,PF3D7_1468500.1,1.2584713559105196,1.2584713559105196
2080,PF3D7_1423200,1.2583005404537395,1.2583005404537395
2081,PF3D7_1033300,1.257797046389903,1.257797046389903
2082,PF3D7_1017000,1.2573349276497219,1.2573349276497219
2083,PF3D7_0520100,1.2569218045344142,1.2569218045344142
2084,PF3D7_0502200,1.2566258987333838,1.2566258987333838
2085,PF3D7_1131100,1.256395000465739,1.2566115373272144
2086,PF3D7_1322000,1.256357518763246,1.256357518763246
2087,PF3D7_1203000,1.255652697679332,1.255652697679332
2088,PF3D7_1325900,1.2556069308850542,1.2556149722115557
2089,PF3D7_1331000,1.255592578443242,1.255592578443242
2090,PF3D7_0516200,1.2554089652418814,1.2554089652418814
2091,PF3D7_0931400,1.255334615435156,1.255334615435156
2092,PF3D7_1213400,1.2553138695283672,1.2553138695283672
2093,PF3D7_0602100,1.255235812942758,1.255235812942758
2094,PF3D7_1132000,1.2545198148616796,1.2545198148616796
2095,PF3D7_1450400,1.2543014874433533,1.2543014874433533
2096,PF3D7_1450800,1.2542697184870708,1.2557140016951758
2097,PF3D7_1324200,1.2538468241244756,1.2538468241244756
2098,PF3D7_0313400,1.2534163560394982,1.2534163560394982
2099,PF3D7_1346400,1.2531176695201938,1.2531176695201938
2100,PF3D7_0606700,1.2527094219988086,1.2527094219988086
2101,PF3D7_1368900,1.2525985339437988,1.2525985339437988
2102,PF3D7_1352200,1.2522790441859857,1.2522790441859857
2103,PF3D7_0705500,1.2520831934145042,1.2520831934145042
2104,PF3D7_0629400,1.2517755157243302,1.2517755157243302
2105,PF3D7_1033500,1.251748742155655,1.251748742155655
2106,PF3D7_1359200,1.2499512920480067,1.2499512920480067
2107,PF3D7_0925500,1.2494126975185345,1.249624329229683
2108,PF3D7_1458600,1.2483399706935159,1.2483399706935159
2109,PF3D7_1324600,1.2483232609294836,1.2483232609294836
2110,PF3D7_1224600,1.2481478132791566,1.2481478132791566
2111,PF3D7_0922300,1.2478909333730102,1.2478909333730102
2112,PF3D7_1414100,1.2466458198373351,1.2466458198373351
2113,PF3D7_0407200,1.2459697856385548,1.2459697856385548
2114,PF3D7_1448400,1.2458475149148511,1.2458475149148511
2115,PF3D7_0932000,1.2453363951603194,1.2453363951603194
2116,PF3D7_1225500,1.2451594507670523,1.2451594507670523
2117,PF3D7_0410300,1.2448716535253768,1.2448716535253768
2118,PF3D7_1028700,1.2447715017036884,1.2447715017036884
2119,PF3D7_0924100,1.2447707056339996,1.2447707056339996
2120,PF3D7_0608100,1.2438574114086227,1.2438574114086227
2121,PF3D7_0608800,1.2434087917435115,1.2434087917435115
2122,PF3D7_1107800,1.242955764109065,1.242955764109065
2123,PF3D7_1015600,1.242445185055127,1.242445185055127
2124,PF3D7_1447900,1.2420916064122074,1.2420916064122074
2125,PF3D7_1407000,1.241881770509083,1.241881770509083
2126,PF3D7_1409500,1.241562503108461,1.241562503108461
2127,PF3D7_1356200,1.2414370766042488,1.2414370766042488
2128,PF3D7_1122200,1.2413088691920362,1.2413088691920362
2129,PF3D7_0213400,1.2403033534448247,1.2403033534448247
2130,PF3D7_1139700,1.2402336348548675,1.2402336348548675
2131,PF3D7_0917700,1.2399536148369201,1.2399536148369201
2132,PF3D7_1445000,1.239897447204875,1.239897447204875
2133,PF3D7_1406200,1.2396575499157545,1.2396575499157545
2134,PF3D7_0303400,1.2387040526163986,1.2405975295920961
2135,PF3D7_0212100,1.2379744704318303,1.2379744704318303
2136,PF3D7_1439800,1.2374734130751504,1.2374734130751504
2137,PF3D7_1321300,1.2372321945938685,1.2372321945938685
2138,PF3D7_0618200,1.2371722630965523,1.2913026162182373
2139,PF3D7_1365300,1.2370670869300477,1.2370670869300477
2140,PF3D7_1133600,1.2367926496186803,1.2367926496186803
2141,PF3D7_1115500,1.2353391729913366,1.2353391729913366
2142,PF3D7_1103100,1.2343600940794703,1.2343600940794703
2143,PF3D7_1146800,1.2340913332062893,1.2340913332062893
2144,PF3D7_0902200,1.233997749503683,1.233997749503683
2145,PF3D7_1304400,1.233897048048942,1.233897048048942
2146,PF3D7_1343200,1.2336534091547704,1.2336534091547704
2147,PF3D7_0917100,1.2336065065861046,1.2336065065861046
2148,PF3D7_1447300,1.2334233791769884,1.2334233791769884
2149,PF3D7_0208400,1.2327607210216698,1.2327607210216698
2150,PF3D7_1351400,1.2325048478972414,1.2325048478972414
2151,PF3D7_0206500,1.2318795123950486,1.2318795123950486
2152,PF3D7_1465800,1.2315577016323198,1.2315577016323198
2153,PF3D7_1436300,1.2309083703305073,1.2309083703305073
2154,PF3D7_0922500,1.2307261999142602,1.2307261999142602
2155,PF3D7_1120100,1.2305058999328875,1.2305058999328875
2156,PF3D7_1434500,1.2304211461655687,1.2304211461655687
2157,PF3D7_1434700,1.230418180870482,1.230418180870482
2158,PF3D7_1317800,1.229889093411295,1.229889093411295
2159,PF3D7_1432800,1.2295977536768505,1.2295977536768505
2160,PF3D7_1226700,1.2286274846145933,1.2286274846145933
2161,PF3D7_1319600,1.2284579370439466,1.2284579370439466
2162,PF3D7_0213900,1.228042196179159,1.228042196179159
2163,PF3D7_0511500,1.2278719208948894,1.2278719208948894
2164,PF3D7_1454700,1.2276693869082504,1.2276693869082504
2165,PF3D7_0509900,1.227474335913962,1.2280592087334696
2166,PF3D7_1134400,1.2269910333793341,1.2269910333793341
2167,PF3D7_0621300,1.2269354741185954,1.2269354741185954
2168,PF3D7_0216500,1.2264841969235551,1.2264841969235551
2169,PF3D7_0934600,1.2249089147204646,1.2249089147204646
2170,PF3D7_1318700,1.2239609925041373,1.2239609925041373
2171,PF3D7_0415100,1.2236149810247399,1.2236149810247399
2172,PF3D7_1137200,1.2235195370215761,1.2235216626597927
2173,PF3D7_1425900,1.2230094126907358,1.2230094126907358
2174,PF3D7_0218300,1.2219791694383784,1.2219791694383784
2175,PF3D7_0817200,1.2219194649236413,1.2219194649236413
2176,PF3D7_0504400,1.2204602295219815,1.2204602295219815
2177,PF3D7_1230000,1.2200340540691925,1.2200340540691925
2178,PF3D7_1208100,1.219992971163448,1.219992971163448
2179,PF3D7_1318300,1.2197972951801337,1.2197972951801337
2180,PF3D7_0511800,1.2189996577554434,1.2189996577554434
2181,PF3D7_0720200,1.2186059785848546,1.2186059785848546
2182,PF3D7_0711000,1.2183575290569888,1.2183575290569888
2183,PF3D7_0420100,1.2180963756338086,1.2180963756338086
2184,PF3D7_0822100,1.2180467884932207,1.2180467884932207
2185,PF3D7_1218300,1.2177507457397045,1.2177507457397045
2186,PF3D7_1415400,1.2168036414824037,1.2168036414824037
2187,PF3D7_0915600,1.2165652061067065,1.2165652061067065
2188,PF3D7_1332800,1.2163965210310086,1.2163965210310086
2189,PF3D7_0903300,1.2163278477120103,1.2163278477120103
2190,PF3D7_0213500,1.2156283207699068,1.2156283207699068
2191,PF3D7_0520500,1.215552040526985,1.215552040526985
2192,PF3D7_1020700,1.2149771796751405,1.2149771796751405
2193,PF3D7_0730900,1.2148137796552958,1.2148137796552958
2194,PF3D7_1024600,1.2136526824440275,1.2136526824440275
2195,PF3D7_0731600,1.2129539526322894,1.2129539526322894
2196,PF3D7_1478600,1.2125027788599143,1.2125027788599143
2197,PF3D7_1020400,1.211453242321926,1.211453242321926
2198,PF3D7_0511200,1.2111912827491333,1.2120539265070969
2199,PF3D7_0927900,1.2111842689481984,1.2111842689481984
2200,PF3D7_1014700,1.210929439044392,1.210929439044392
2201,PF3D7_1025100,1.2107113701777514,1.2107113701777514
2202,PF3D7_1036800,1.210536723543505,1.210536723543505
2203,PF3D7_0309200,1.2102178889340105,1.2102178889340105
2204,PF3D7_1103800,1.2095127662024674,1.2095127662024674
2205,PF3D7_1135600,1.2092117875265964,1.2092117875265964
2206,PF3D7_0413900,1.2087927901926718,1.2087927901926718
2207,PF3D7_1341300,1.2073301203820699,1.2073301203820699
2208,PF3D7_0910200,1.2069947548921067,1.2069947548921067
2209,PF3D7_1410200,1.2069674750655874,1.2069674750655874
2210,PF3D7_0809400,1.2066589209700476,1.2066589209700476
2211,PF3D7_1354300,1.2066359313328292,1.2066359313328292
2212,PF3D7_0614400,1.2064127105056324,1.2064127105056324
2213,PF3D7_0806700,1.2059521353878344,1.2059521353878344
2214,PF3D7_0910800,1.2059053810635068,1.2059053810635068
2215,PF3D7_1406000,1.2056106688079797,1.2056106688079797
2216,PF3D7_0312800,1.2049816535801308,1.2049816535801308
2217,PF3D7_0815600,1.204303708120223,1.204303708120223
2218,PF3D7_1443400,1.204249498462116,1.204249498462116
2219,PF3D7_0903900,1.2039460676695577,1.2039460676695577
2220,PF3D7_0106200,1.2034442753950183,1.2034442753950183
2221,PF3D7_1351100,1.2030581317915636,1.2030581317915636
2222,PF3D7_1206600,1.2025179261479289,1.2025179261479289
2223,PF3D7_1209400,1.202370623364996,1.202370623364996
2224,PF3D7_1012700,1.2021504123122722,1.2021504123122722
2225,PF3D7_1221200,1.2020615958910006,1.2020615958910006
2226,PF3D7_1114700,1.2017682750891547,1.2017682750891547
2227,PF3D7_1202400,1.2013302744967678,1.2013302744967678
2228,PF3D7_0810000,1.2011930024553634,1.2011930024553634
2229,PF3D7_1028000,1.2005943425754302,1.2005943425754302
2230,PF3D7_0813900,1.2002637428927052,1.2002637428927052
2231,PF3D7_1012400,1.200212410313075,1.200212410313075
2232,PF3D7_0316200,1.1997177804390797,1.1997579009319679
2233,PF3D7_0532100,1.1994779757217944,1.1994779757217944
2234,PF3D7_1130600,1.199087451727263,1.199087451727263
2235,PF3D7_0218700,1.1986735378115312,1.1986735378115312
2236,PF3D7_1360800,1.1984821267286145,1.1984821267286145
2237,PF3D7_1425800,1.1983606913856057,1.1983606913856057
2238,PF3D7_1423600,1.1980209309151164,1.1980209309151164
2239,PF3D7_1344400,1.197632441417898,1.197632441417898
2240,PF3D7_1004800,1.1974641458549566,1.1974641458549566
2241,PF3D7_1340000,1.1970449370845047,1.1970449370845047
2242,PF3D7_0403400,1.1965754785753064,1.1965754785753064
2243,PF3D7_0613500,1.1960951482672924,1.1960951482672924
2244,PF3D7_0515000,1.196090727612485,1.196090727612485
2245,PF3D7_0422400,1.1955429012733199,1.1955429012733199
2246,PF3D7_0623500,1.1954016866057326,1.1954016866057326
2247,PF3D7_1410600,1.195126012629385,1.195126012629385
2248,PF3D7_1205100,1.1950728205693273,1.1950728205693273
2249,PF3D7_0827000,1.194950235009191,1.194950235009191
2250,PF3D7_1416600,1.1948816916512146,1.1948816916512146
2251,PF3D7_0627100,1.1947481426618265,1.1947481426618265
2252,PF3D7_0608600,1.1946703336850826,1.1946703336850826
2253,PF3D7_1433700,1.1945956094445,1.1956702413560667
2254,PF3D7_1414600,1.1936211783567126,1.1936211783567126
2255,PF3D7_1418900,1.1930006892688325,1.1930006892688325
2256,PF3D7_1465900,1.1929748807313574,1.1929748807313574
2257,PF3D7_1436800,1.192848448325706,1.192848448325706
2258,PF3D7_1237400,1.1924259507320898,1.1924259507320898
2259,PF3D7_0407000,1.1922658886814028,1.1922658886814028
2260,PF3D7_1460800,1.1922395653662041,1.1922395653662041
2261,PF3D7_1422400,1.1918511917863797,1.1918511917863797
2262,PF3D7_1210500,1.1915498447315775,1.1955775623470466
2263,PF3D7_0807300,1.1914428406319324,1.1914428406319324
2264,PF3D7_1415000,1.1894797603026512,1.189695632954276
2265,PF3D7_0417800,1.1894298062172572,1.1894298062172572
2266,PF3D7_0713400,1.1890857598420297,1.1890857598420297
2267,PF3D7_1467200,1.1888719161254253,1.1888719161254253
2268,PF3D7_1419900,1.1888031063947866,1.1888031063947866
2269,PF3D7_0806800,1.1887242307474681,1.1887242307474681
2270,PF3D7_0926600,1.1885173894818497,1.1885173894818497
2271,PF3D7_0804400,1.1885050536339754,1.1885050536339754
2272,PF3D7_1429400,1.1882216337713496,1.1882216337713496
2273,PF3D7_1013000,1.187995334542838,1.187995334542838
2274,PF3D7_1121900,1.1879138856789997,1.1879138856789997
2275,PF3D7_0812300,1.1873825550055124,1.1873825550055124
2276,PF3D7_1115300,1.1868528242991256,1.1868528242991256
2277,PF3D7_0610500,1.1868505224981367,1.1868505224981367
2278,PF3D7_0511300,1.1866513152514242,1.1866513152514242
2279,PF3D7_0726300,1.1857253944296349,1.1857253944296349
2280,PF3D7_0107100,1.1852281247040215,1.1853898406682726
2281,PF3D7_1128300,1.184604418767449,1.184604418767449
2282,PF3D7_0823000,1.1843416948148295,1.1843416948148295
2283,PF3D7_1459800,1.184326044554109,1.184326044554109
2284,PF3D7_1121300,1.1843178430285988,1.1843293254500022
2285,PF3D7_1328200,1.1840618730897847,1.1840618730897847
2286,PF3D7_0315300,1.183401306086257,1.183401306086257
2287,PF3D7_1131800,1.183193006937172,1.183193006937172
2288,PF3D7_1411300,1.1831570934844506,1.1831570934844506
2289,PF3D7_1003300,1.1828566033553933,1.1828566033553933
2290,PF3D7_1224400,1.1827307038250798,1.1827307038250798
2291,PF3D7_0419800,1.1826185317854379,1.1826185317854379
2292,PF3D7_1129400,1.1816096031882635,1.1816096031882635
2293,PF3D7_1126800,1.1814668375634747,1.1814668375634747
2294,PF3D7_1213900,1.1804768570468651,1.1804768570468651
2295,PF3D7_0317600,1.1804162132331477,1.1804162132331477
2296,PF3D7_1417200,1.1802541297730829,1.1802541297730829
2297,PF3D7_1033400,1.1800532831670838,1.1800532831670838
2298,PF3D7_1016600,1.1799022693593297,1.1799022693593297
2299,PF3D7_1113300,1.1789859525211446,1.1789859525211446
2300,PF3D7_1360100,1.178380880866777,1.178380880866777
2301,PF3D7_1145500,1.1782616902527079,1.1782616902527079
2302,PF3D7_1303800,1.178235761285605,1.178245719345913
2303,PF3D7_1234200,1.178191672076244,1.178191672076244
2304,PF3D7_0912800,1.1779164774330897,1.1779164774330897
2305,PF3D7_1368800,1.1776304329355967,1.1779345275615256
2306,PF3D7_1363000,1.177611086779227,1.177611086779227
2307,PF3D7_0716600,1.1774655350002812,1.1774655350002812
2308,PF3D7_0826700,1.1771827764952012,1.1771827764952012
2309,PF3D7_1458200,1.177026134021234,1.177026134021234
2310,PF3D7_1012500,1.1769304101898257,1.1769304101898257
2311,PF3D7_0531100,1.176690469051579,1.1779329142463473
2312,PF3D7_1356400,1.176554386746401,1.1784895737447691
2313,PF3D7_1214100,1.1763016607341994,1.1763016607341994
2314,PF3D7_0913600,1.1762835841660035,1.1762835841660035
2315,PF3D7_0210100.1,1.1741019459371136,1.1741019459371136
2316,PF3D7_1110100,1.1738204684541094,1.1738204684541094
2317,PF3D7_0529500,1.1737888566506343,1.1737888566506343
2318,PF3D7_1438900,1.1736106568572027,1.1736106568572027
2319,PF3D7_0626900,1.1736073523584911,1.1736073523584911
2320,PF3D7_0930400.1,1.1731957187699484,1.1731957187699484
2321,PF3D7_0814000,1.172818731837429,1.172818731837429
2322,PF3D7_0807200,1.172218966808817,1.172218966808817
2323,PF3D7_1338900,1.1721235055859485,1.1721235055859485
2324,PF3D7_1348200,1.1720652075571845,1.1720652075571845
2325,PF3D7_0420300,1.1712699375536137,1.1712699375536137
2326,PF3D7_1408600,1.1704317300426363,1.1704317300426363
2327,PF3D7_0910400,1.1702897326364965,1.1702897326364965
2328,PF3D7_0704300,1.1702586413896123,1.1702586413896123
2329,PF3D7_1420700,1.1693567534199147,1.1693567534199147
2330,PF3D7_1018400,1.1691465697534884,1.1691465697534884
2331,PF3D7_0811100,1.1690517006761316,1.1690517006761316
2332,PF3D7_0316600,1.1684379416499682,1.1684379416499682
2333,PF3D7_1347900,1.1682511462159777,1.1682836900045375
2334,PF3D7_0918600,1.1681142472932702,1.1681142472932702
2335,PF3D7_1116600,1.1666261148523556,1.1673006894502025
2336,PF3D7_1003700,1.1664565316917646,1.1664565316917646
2337,PF3D7_1453800,1.1659606799561413,1.1659606799561413
2338,PF3D7_1142800,1.1658530587690394,1.1658530587690394
2339,PF3D7_1314700,1.1657448788694582,1.1657448788694582
2340,PF3D7_1035400,1.165683972222663,1.165683972222663
2341,PF3D7_1440300,1.165381727295408,1.165381727295408
2342,PF3D7_1456800,1.1652313809283554,1.1652313809283554
2343,PF3D7_1116700,1.1640749897493283,1.1640749897493283
2344,PF3D7_1452600,1.1639048970766597,1.1639048970766597
2345,PF3D7_1226300,1.163396084279624,1.163396084279624
2346,PF3D7_0509400,1.1633147568435747,1.1633147568435747
2347,PF3D7_0309600,1.1630062370685286,1.1630062370685286
2348,PF3D7_1223800,1.1629605740556785,1.1629605740556785
2349,PF3D7_0936400,1.1620677288693249,1.1620677288693249
2350,PF3D7_0611600,1.1617413956947447,1.1628945647166673
2351,PF3D7_1007400,1.1616424804432488,1.1616424804432488
2352,PF3D7_0916200,1.1607357560390859,1.1607357560390859
2353,PF3D7_1117800,1.1601706728288446,1.1601706728288446
2354,PF3D7_1308700,1.1595605314019095,1.1595605314019095
2355,PF3D7_0831300,1.1595045751844966,1.1595045751844966
2356,PF3D7_1338000,1.1585616231811335,1.1585616231811335
2357,PF3D7_0827800,1.1582920245599118,1.1582920245599118
2358,PF3D7_1006400,1.1578453314075423,1.1578453314075423
2359,PF3D7_1128100,1.1567876666245451,1.1567876666245451
2360,PF3D7_1118300,1.1567218254077145,1.1567218254077145
2361,PF3D7_1358800,1.1566813034859307,1.1566813034859307
2362,PF3D7_0930800,1.1565176557566808,1.1565176557566808
2363,PF3D7_1140000,1.1562901548269444,1.1562901548269444
2364,PF3D7_1229600,1.155177812007322,1.155177812007322
2365,PF3D7_1468200,1.1550060260674568,1.1550060260674568
2366,PF3D7_0318300,1.1549645235164763,1.1549645235164763
2367,PF3D7_0719700,1.154594441800851,1.154594441800851
2368,PF3D7_0819500,1.1541505096704507,1.1541505096704507
2369,PF3D7_0220200,1.153930455746132,1.153930455746132
2370,PF3D7_1202700,1.1537573550134133,1.1537573550134133
2371,PF3D7_0724100,1.1537170213659595,1.1537170213659595
2372,PF3D7_1331600,1.1533228860696678,1.1536116901198912
2373,PF3D7_0908800,1.1526470228518029,1.1526470228518029
2374,PF3D7_1117100,1.1521830269269304,1.1521830269269304
2375,PF3D7_1358900,1.1521779215787855,1.1521779215787855
2376,PF3D7_1233700,1.1513128200202452,1.1513128200202452
2377,PF3D7_1124100,1.151246465290187,1.151246465290187
2378,PF3D7_1365900,1.1511029971897757,1.1511029971897757
2379,PF3D7_1116200.1,1.151076275341104,1.151076275341104
2380,PF3D7_1333800,1.1501922254266994,1.1501922254266994
2381,PF3D7_1347700,1.1497089658599648,1.1497089658599648
2382,PF3D7_1124900,1.14964170340675,1.14964170340675
2383,PF3D7_1027100,1.1495339087319705,1.1495339087319705
2384,PF3D7_1013900,1.1494653006207465,1.1494653006207465
2385,PF3D7_0517000,1.1490481292041939,1.1490481292041939
2386,PF3D7_1021900,1.1484948339491665,1.1484948339491665
2387,PF3D7_0822600,1.1476941162542518,1.1476941162542518
2388,PF3D7_0515400,1.1469343368643692,1.1470331432538934
2389,PF3D7_1246800,1.1453815463974673,1.1453815463974673
2390,PF3D7_1130700,1.1453580636272542,1.1453580636272542
2391,PF3D7_1202600,1.14510029220953,1.14510029220953
2392,PF3D7_0316100,1.144915330003864,1.144915330003864
2393,PF3D7_1456500,1.1446200450097168,1.1446480249852935
2394,PF3D7_0817400,1.1443149591955297,1.1443149591955297
2395,PF3D7_1309200,1.1440001896601004,1.1440001896601004
2396,PF3D7_0211500,1.1438191137335916,1.1439521079956776
2397,PF3D7_1429700,1.1431854595637831,1.1431854595637831
2398,PF3D7_0909300,1.1430182165403608,1.1430182165403608
2399,PF3D7_0912900,1.1427811068071214,1.1427811068071214
2400,PF3D7_0103900,1.1425834819400993,1.1425834819400993
2401,PF3D7_0826600,1.1425646658852737,1.1425646658852737
2402,PF3D7_1225300,1.1423354750598325,1.1423354750598325
2403,PF3D7_1460500,1.1420227360195823,1.1420227360195823
2404,PF3D7_0713900,1.1418049866856037,1.1418049866856037
2405,PF3D7_1328500,1.1417850639450735,1.1417850639450735
2406,PF3D7_1025500,1.1413649291240437,1.1413649291240437
2407,PF3D7_1437700,1.1409016246014363,1.1409016246014363
2408,PF3D7_1015300,1.140354148343428,1.140354148343428
2409,PF3D7_0319400,1.1403270117458553,1.1403270117458553
2410,PF3D7_0728600,1.1402662122853158,1.1402662122853158
2411,PF3D7_1355300,1.1400713697221996,1.1400713697221996
2412,PF3D7_1013500,1.139632563987866,1.139632563987866
2413,PF3D7_0519500,1.1389266283273212,1.1389266283273212
2414,PF3D7_0830900,1.1385131530768617,1.1385131530768617
2415,PF3D7_0516800,1.1384785615014443,1.1384785615014443
2416,PF3D7_1360000,1.138261507559362,1.138261507559362
2417,PF3D7_0303000,1.1380883397289738,1.1380883397289738
2418,PF3D7_1441600,1.138016529032216,1.138016529032216
2419,PF3D7_0717800,1.1376296291797028,1.1376296291797028
2420,PF3D7_1361100,1.137291219028227,1.137291219028227
2421,PF3D7_0502100,1.1368836386171846,1.1368836386171846
2422,PF3D7_1223300,1.135862426960197,1.135862426960197
2423,PF3D7_0824200,1.1354391375322033,1.1354391375322033
2424,PF3D7_1126100,1.1349117406728253,1.1349117406728253
2425,PF3D7_1357700,1.1344831501254122,1.1344831501254122
2426,PF3D7_1229400,1.1340253764873731,1.1340253764873731
2427,PF3D7_0731300,1.1318476253729408,1.1318476253729408
2428,PF3D7_1442400,1.1309622221549058,1.1309622221549058
2429,PF3D7_1231400,1.130798508038503,1.130798508038503
2430,PF3D7_1024900,1.1306419140498722,1.1306618619090985
2431,PF3D7_0910300,1.1305782558412512,1.1305782558412512
2432,PF3D7_0525600,1.1301306958156627,1.1301306958156627
2433,PF3D7_0414700,1.129512495346113,1.129512495346113
2434,PF3D7_0920800,1.1291897653004266,1.1291897653004266
2435,PF3D7_0903500,1.12866871152127,1.2149401669744293
2436,PF3D7_1219000,1.1284177872648156,1.1284177872648156
2437,PF3D7_0614100,1.128334130303575,1.128334130303575
2438,PF3D7_1416900,1.1267504328860634,1.1267504328860634
2439,PF3D7_0525500,1.125181729069521,1.125181729069521
2440,PF3D7_1430400,1.1234586644608147,1.1234586644608147
2441,PF3D7_1222000,1.123252146748388,1.123252146748388
2442,PF3D7_1460700,1.1231592985361232,1.1231592985361232
2443,PF3D7_1249600,1.1224149761989237,1.1224149761989237
2444,PF3D7_1439500,1.1223593663789173,1.1223593663789173
2445,PF3D7_0616200,1.122073068832431,1.122073068832431
2446,PF3D7_0909900,1.121057443427322,1.121057443427322
2447,PF3D7_1432000,1.1199354448189434,1.1199354448189434
2448,PF3D7_1330100,1.1197622508006788,1.1197622508006788
2449,PF3D7_1412600,1.119681180977382,1.119681180977382
2450,PF3D7_1314500,1.1174527225425939,1.1174527225425939
2451,PF3D7_1420600,1.1172967240821619,1.1172967240821619
2452,PF3D7_1476000,1.1168236501931788,1.1168236501931788
2453,PF3D7_0610800,1.1166935823722675,1.1166935823722675
2454,PF3D7_1209900,1.1165705723196337,1.1165705723196337
2455,PF3D7_0911300,1.1163326739247754,1.1163326739247754
2456,PF3D7_0801800,1.1154905744179586,1.1154905744179586
2457,PF3D7_0304100,1.1154232758631089,1.118554915745557
2458,PF3D7_1122300,1.1153649811321682,1.1153649811321682
2459,PF3D7_0717400,1.1152456921368146,1.1152456921368146
2460,PF3D7_1475100,1.115134399653481,1.115134399653481
2461,PF3D7_1443900,1.1147053850669744,1.1147053850669744
2462,PF3D7_1340900,1.114066310435366,1.114066310435366
2463,PF3D7_0607900,1.1128336899326785,1.1128336899326785
2464,PF3D7_0714300,1.1128217569295187,1.1128217569295187
2465,PF3D7_1356700,1.112267874985429,1.112267874985429
2466,PF3D7_0921700,1.1120533492588742,1.1120533492588742
2467,PF3D7_1441200,1.1117468155974983,1.1117468155974983
2468,PF3D7_1211900,1.1114628518020335,1.1114628518020335
2469,PF3D7_0830800,1.1113247006660414,1.1113247006660414
2470,PF3D7_0527400,1.1100468111252488,1.1100468111252488
2471,PF3D7_0104800,1.1100260464490423,1.1100260464490423
2472,PF3D7_0729300,1.109327200890249,1.109327200890249
2473,PF3D7_0904700,1.1090766829610912,1.1090766829610912
2474,PF3D7_0310200,1.1080357187917056,1.1080357187917056
2475,PF3D7_1444700,1.1071283848854472,1.107770003134505
2476,PF3D7_0504200,1.107033060275891,1.107033060275891
2477,PF3D7_1227500,1.106841155065268,1.1068604848450139
2478,PF3D7_0812400,1.1065191362484048,1.1065191362484048
2479,PF3D7_0309500,1.1060039493726517,1.1060039493726517
2480,PF3D7_0321900,1.1057806074593741,1.1057806074593741
2481,PF3D7_0711500,1.103951525098492,1.103951525098492
2482,PF3D7_1358200,1.1016467334358746,1.1016467334358746
2483,PF3D7_0401800,1.1009098362499414,1.1009098362499414
2484,PF3D7_1007700,1.098830014900153,1.098830014900153
