# pyDL periodicity scores computed on 2020-03-02 13:56:15
# Calculation time:  2161.778340 seconds
# Input files:  /Users/taylorlab/Documents/TaylorLab/jws48/Jupyter/Periodicity/data/AA13_FUP.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000, 51.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  10000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
PF3D7_1430100	51.0	0.8429826429625095	8.609531421588246	0.024153	0.0346124992207781	1.5e-05	0.075	0.0025959374415583576	17511.454724191215
PF3D7_1430200	48.0	0.9523063631376439	7.049974018634427	0.001045	0.0014975390918607675	1.5e-05	0.075	0.00011231543188955755	2.04897029635621
PF3D7_1430300	45.0	0.3434908425675285	1.3905403915352432	0.995705	1.426896805226053	0.5266	2632.9999999999995	3757.019288160197	5.3031081903426044e+22
PF3D7_1430600	51.0	0.8370862752527386	8.212931006574971	0.027208	0.03899047235535671	1.5e-05	0.075	0.002924285426651753	25027.76443548323
PF3D7_1430700	51.0	0.9011522269542656	8.737882872232793	0.005665	0.00811823823482416	1.5e-05	0.075	0.000608867867611812	229.18516326068212
PF3D7_1430900	51.0	0.9535152605866435	8.343136879085838	0.001002	0.0014359178660712814	1.5e-05	0.075	0.00010769383995534611	1.8551367820494535
PF3D7_1431000	51.0	0.8850937253301281	8.762637537245864	0.008929	0.012795719187774921	1.5e-05	0.075	0.000959678939083119	889.4049099708271
PF3D7_1431200	51.0	0.47553057469420906	5.067683841618152	0.869477	1.2460055473433729	0.0003	1.4999999999999998	1.869008321015059	6528812216285.831
PF3D7_1431300	51.0	0.45995876939662406	4.6602609463478	0.898763	1.2879739012613005	0.0011	5.5	7.083856456937153	355475384891112.2
PF3D7_1431400	45.0	0.9659017616910768	7.36090394387067	0.000623	0.0008927912480662757	1.5e-05	0.075	6.695934360497068e-05	0.6769824513239368
PF3D7_1431500	51.0	0.7941702647894346	8.144053086143563	0.059821	0.08572658948727557	1.5e-05	0.075	0.006429494211545668	265868.3996124233
PF3D7_1431600	48.0	0.947351311534115	8.027872705530621	0.001255	0.0017984799619954672	0.0001	0.5	0.0008992399809977336	951.9685160917363
PF3D7_1431700	51.0	0.2422141216351322	3.395046382038895	0.999935	1.4329586141816235	1.5e-05	0.075	0.10747189606362176	1241544085.6000812
PF3D7_1431900	48.0	0.982921170263865	7.122136782382556	0.000283	0.0004055536488005715	1.5e-05	0.075	3.041652366004286e-05	0.19926866525344158
PF3D7_1432000	51.0	0.49713139577498466	4.314242477864715	0.822717	1.1789960469267131	0.0101	50.49999999999999	59.539300369799	2.1106270208275856e+17
PF3D7_1432100	48.0	0.45902829656688393	4.382855324718572	0.900404	1.2903255392036388	0.0006	2.9999999999999996	3.870976617610916	58004535470968.02
PF3D7_1432200	48.0	0.9594094009166999	6.65003011065338	0.0008	0.0011464414100369512	1.5e-05	0.075	8.598310575277133e-05	1.1195351870353731
PF3D7_1432500	51.0	0.42754679528722633	4.842214970711947	0.94682	1.3568420698139827	1.5e-05	0.075	0.1017631552360487	1054020673.7114719
PF3D7_1432700	48.0	0.9455627504936319	8.274849529811267	0.001327	0.0019016596888987928	0.0001	0.5	0.0009508298444493964	1097.3356174846274
PF3D7_1432800	51.0	0.6617765084968761	6.313779040365218	0.319802	0.4582928197657963	0.0008	4.0	1.833171279063185	6160432850015.006
PF3D7_1432900	45.0	0.5038874783131898	4.835749777720236	0.806683	1.1560184949660475	0.0012	5.999999999999999	6.9361109697962835	333694028718348.6
PF3D7_1433000	48.0	0.28056565382015397	2.0361680306171093	0.999689	1.4326060834480372	0.0254	126.99999999999999	181.9409725979007	6.022707166084151e+18
PF3D7_1433100	51.0	0.3148509339919336	2.018341846474179	0.998642	1.4311056782526512	0.2174	1087.0	1555.6118722606318	3.7644710270825194e+21
PF3D7_1433300	51.0	0.6236114121409009	4.915358127555611	0.441909	0.6332784713350238	0.0206	103.0	65.22768254750746	2.7752168879098944e+17
PF3D7_1433400	48.0	0.5580169386103138	4.051922003782532	0.658447	0.9435886338932505	0.0203	101.49999999999999	95.77424634016492	8.78510015920811e+17
PF3D7_1433500	48.0	0.47504167676350817	5.053042129173065	0.870466	1.2474228355365309	1.5e-05	0.075	0.09355671266523981	819034772.812439
PF3D7_1433600	51.0	0.8903651933931395	8.460400409011177	0.007756	0.011114749470308242	0.0001	0.5	0.005557374735154121	173026.29756491704
PF3D7_1433800	51.0	0.9450650023879212	8.097257528668827	0.001355	0.0019417851382500862	1.5e-05	0.075	0.00014563388536875647	3.908667717922602
PF3D7_1434000	51.0	0.3565563579965936	3.78218994758729	0.993238	1.4233614665278516	0.0003	1.4999999999999998	2.1350421997917772	9732396584196.482
PF3D7_1434100	51.0	0.3816032324650097	4.465482445845506	0.984332	1.4105987075306152	1.5e-05	0.075	0.10579490306479614	1184327065.178405
PF3D7_1434200	45.0	0.4590232686548248	3.0989179923484813	0.900412	1.290337003617739	0.0988	493.99999999999994	637.426479787163	2.58994513046164e+20
PF3D7_1434300	51.0	0.30044990349141265	2.953705834595613	0.999256	1.4319855720348547	0.0117	58.5	83.771155964039	5.878733014573111e+17
PF3D7_1434400	48.0	0.9182175660869725	7.042812546840772	0.003397	0.004868076837369404	1.5e-05	0.075	0.0003651057628027053	50.73214535850052
PF3D7_1434500	51.0	0.3280247852961214	3.7755958522376054	0.997705	1.4297629087511454	0.0002	1.0	1.4297629087511454	2922757109970.017
PF3D7_1434600	51.0	0.33530323889010083	3.2389975535756323	0.996931	1.4286537266869348	0.0108	54.0	77.14730124109448	4.591582876488812e+17
PF3D7_1434700	51.0	0.6287756191297512	7.311515537941314	0.424666	0.6085683597934399	1.5e-05	0.075	0.045642626984507995	95102135.97176605
PF3D7_1434800	51.0	0.8149821469749329	8.87769238608173	0.041531	0.05951607275030577	1.5e-05	0.075	0.004463705456272933	88978.76610453872
PF3D7_1435000	51.0	0.9160369374892762	8.720182229843916	0.003641	0.005217741467430675	1.5e-05	0.075	0.0003913306100573006	62.14051115703576
PF3D7_1435100	51.0	0.9140206978657931	8.699106710089133	0.00387	0.0055459103210537515	1.5e-05	0.075	0.00041594327407903133	74.3147398104309
PF3D7_1435200	48.0	0.9718415192215375	6.8716647570270935	0.000486	0.0006964631565974478	1.5e-05	0.075	5.223473674480859e-05	0.4364187591733354
PF3D7_1435300	48.0	0.8890547293424026	7.26907165079745	0.008023	0.011497374290908075	1.5e-05	0.075	0.0008623030718181056	646.1450572401402
PF3D7_1435400	51.0	0.17270148549851483	1.852422194221512	0.999999	1.4330503294944263	0.0486	242.99999999999997	348.2312300671456	4.2228277053846176e+19
PF3D7_1435500	45.0	0.25396395899550755	1.5381912222409926	0.999897	1.432904158214647	0.3285	1642.5	2353.5450798675574	1.3036703106190767e+22
