CLB5	23.213	31.44435467	56.45924296	78.16268222	66.80741214	57.3895213	50.35833491	46.06524491	45.03451844	45.36651679	42.50564131	40.27623631	43.9476359	45.9362309	45.41850051	45.53182098	50.2527285	47.40462069	46.4313255	48.60414259	55.20469852	54.03799583	53.05377658	50.82970358	45.53159093	51.85570656	52.32589738	50.476
CLB5_1_p_r1	0	0.000418113	0.001547538	0.002811584	0.002717813	0.001532024	0.000966733	0.001098613	0.001440757	0.00158208	0.001353447	0.001167773	0.001094361	0.000953038	0.000679515	0.000561712	0.001338987	0.000660502	0.000106331	0.000388977	0.000128656	0.000500039	0.001181484	0.000263827	0.000201179	0.000525431	0.000949399	0.000813507
CLB5_1_p_r2	0.0008	0.000942769	0.001232552	0.001867816	0.003144955	0.002481121	0.002435069	0.002478604	0.001727346	0.001555375	0.002542979	0.003069048	0.000965525	0.001191143	0.001635016	0.001885358	0.001509729	0.00120728	0.0011	0.001216614	0.001592243	0.000790681	0.001279205	0.001861998	0.001111557	0.000656187	0.0005	0.0005
CLB6	2.843	4.78323259	75.91031297	157.7930926	161.1857754	87.84530058	41.67718278	19.9572996	12.91725753	11.34129717	8.44568064	6.236792991	7.713015664	10.97685429	11.58558666	11.66368402	14.04141672	18.84214176	26.63286515	34.86814725	40.48305221	39.53584866	40.54975126	42.15899336	42.59725083	50.29232725	53.34657261	53.708
CLN2	33.474	67.52943641	152.7907449	225.7576024	193.1589998	149.8577247	122.3284508	109.9421241	110.5363695	100.015563	104.5755214	113.0247348	109.3999132	119.8773144	125.1990776	130.5246543	143.1119881	147.7439157	147.7195063	146.3844271	147.6194958	148.0548099	145.792308	146.6081668	157.1841302	151.3533002	160.747878	172.676
CLN2_1_p_r1	0.002922398	0.002561321	0.003267211	0.002492278	0.002441093	0.002906533	0.002129257	0.003442833	0.004735076	0.003816478	0.004131469	0.004561137	0.004843612	0.003430384	0.002855903	0.002829402	0.002970725	0.002160502	0.002005073	0.00334764	0.002246786	0.001584606	0.001700847	0.004030286	0.004750295	0.004444612	0.003243368	0.004467614
CLN2_1_p_r2	0.0026	0.001172309	0.0006	0.001162542	0.003115814	0.002481121	0.002152986	0.002188558	0.002489062	0.0019215	0.004260041	0.005883164	0.001826369	0.002864571	0.002294953	0.001429284	0.002180542	0.00212682	0.002630787	0.002990095	0.002313962	0.002888596	0.003002599	0.003161803	0.003987288	0.004813658	0.004216295	0.0033
CLN2_2_p_r1	0.009442311	0.015223019	0.010422963	0.019623429	0.0190078	0.009803243	0.004009009	0.003195839	0.00426303	0.004828321	0.003174126	0.001938863	0.00155489	0.000424308	0	0.00147011	0.008536249	0.007593439	0.007108889	0.010853943	0.008015212	0.005715316	0.003907987	0.000872657	0.002263262	0.004813578	0.005873498	0.006
CLN2_2_p_r2	0.0068	0.029714447	0.024063181	0.006415822	0.004387424	0.00120882	0.020309939	0.04798215	0.064209331	0.027776008	0.019336387	0.019908763	0.000601424	0	0.012395576	0.019961543	0.000503952	0.002854023	0.009014855	0.01690225	0.024640211	0.006553527	0.01212638	0.031587865	0.052675254	0.036430967	0.015577011	0
CLN3	144.271	145.9927958	117.766551	77.902643	54.95695898	50.99759147	51.30659004	54.51133551	59.76188017	60.97115977	64.70896416	66.99682349	62.24210935	65.51929344	64.64202112	63.5646729	67.73791308	66.11382759	62.73000672	60.02642311	60.81374187	60.19505217	58.04674626	55.78195163	55.01875326	55.49445504	55.91785598	56.179
CLN3_2_p_r1	0.003499209	0.005489906	0.003301645	0.001046073	0	0	0	0.000149306	0.000442651	0.000937281	0.000691808	0.000532227	0.0006	0.0006	0.000335418	4.41E-05	0.000256087	0.001027565	0.001281006	0.00043307	0.000535672	0.000369213	0	0	0	0	0	0
CLN3_2_p_r2	0	0.008923071	0.007383855	0.001175456	4.86E-05	0	0	0	0	0.000723125	0.000525918	0	0	0	0	0	0	0.0003659	0.001561574	0.002070284	4.19E-05	0.000735745	0.000512997	0.000499805	0.002075731	0.000546653	0	0
ELM1	14.294	15.84732822	17.23463106	18.91886815	21.71354924	24.45072001	25.23140906	24.80700804	24.29464984	23.77415136	23.7673659	24.04646082	24.29137105	24.38197566	25.2452744	24.80220479	20.37954684	21.58590038	22.10136468	21.80008437	20.72127736	20.58716678	19.84571535	19.51065195	20.78339968	18.77107437	17.86894906	17.675
ELM1_2_p_r1	0.010032016	0.013158208	0.008993453	0.009001931	0.007735626	0.005516994	0.005658317	0.007342371	0.008001441	0.004539033	0.004654745	0.004548816	0.003580264	0.003085635	0.004487492	0.006441196	0.00615855	0.004756803	0.005055724	0.008659454	0.008596492	0.006576774	0.003664098	0.004934702	0.005400589	0.005750862	0.006598799	0.007508135
ELM1_2_p_r2	0.0036	0.009310766	0.010065157	0.007239824	0.003558658	0.003184336	0.004275344	0.006773398	0.010755067	0.006344314	0.008345245	0.01058461	0.004198914	0.003053786	0.003752906	0.004624859	0.003723349	0.002529119	0.005719001	0.00869041	0.005760503	0.00356634	0.00430971	0.006090402	0.006690755	0.008993036	0.007492548	0.0051
FHL1	9.5	11.58157404	14.18293028	16.92250507	19.3791199	19.97096229	20.52629682	21.08057892	21.5643893	20.52696086	20.43020487	20.4291593	19.28950038	19.49783198	20.32747004	20.63835144	19.02089219	17.65004981	16.64331143	16.00367046	15.73847626	15.16647645	14.20230095	14.11810101	16.37917939	15.58554834	15.47417767	15.661
FHL1_1_p_r1	0.034799096	0.034707359	0.025813137	0.02883282	0.031068489	0.031660119	0.028833663	0.032329887	0.035334624	0.030600311	0.032835365	0.034535545	0.034391542	0.034179558	0.03321806	0.032585136	0.034916962	0.029803346	0.0271013	0.031623629	0.033835083	0.031338192	0.026857523	0.035045855	0.040216504	0.041348491	0.035766242	0.041192098
FHL1_1_p_r2	0.0306	0.028030156	0.031976613	0.037050913	0.034797138	0.039660266	0.042258192	0.041893021	0.038136729	0.03771075	0.038785204	0.042105526	0.048791725	0.038664435	0.038533031	0.042233146	0.041031132	0.034926054	0.037718348	0.042890095	0.042213962	0.035578296	0.036706423	0.041018806	0.042969952	0.039449493	0.036187116	0.0341
FHL1_2_p_r1	0.018499096	0.018903868	0.011350838	0.015105922	0.016872604	0.01641503	0.015708416	0.019431737	0.023420379	0.02349104	0.020972827	0.020560188	0.022997181	0.022926519	0.023120485	0.024032147	0.027070587	0.024397974	0.023740546	0.028898827	0.02597954	0.023538387	0.02231908	0.024789698	0.024494106	0.023437284	0.0232253	0.029416426
FHL1_2_p_r2	0.0149	0.01568523	0.014511667	0.014855443	0.021992397	0.020646578	0.023526031	0.026725115	0.02409571	0.030580436	0.035565224	0.036564882	0.030780193	0.029799358	0.027298469	0.0249	0.0249	0.024095019	0.026067907	0.029386267	0.032241049	0.030387063	0.028920795	0.028242801	0.028693066	0.031140974	0.029938021	0.0278
FHL1_3_p_r1	0.042373988	0.049397642	0.032103321	0.022953535	0.023182617	0.030463408	0.032653911	0.040168097	0.050116054	0.06057394	0.049264134	0.038725123	0.033150749	0.034422654	0.032254181	0.032119541	0.047594386	0.037032231	0.03063933	0.042439782	0.039847376	0.038553858	0.038845583	0.039198528	0.042569156	0.046740733	0.049920495	0.04986485
FHL1_3_p_r2	0.0399	0.040542461	0.041265104	0.04554307	0.058539839	0.048532477	0.054837052	0.062437758	0.048314101	0.065082684	0.066248062	0.060290136	0.060590639	0.057470216	0.05026972	0.043103861	0.04115059	0.046588506	0.049661574	0.051103197	0.052079832	0.059825321	0.049353512	0.043158876	0.067623249	0.062156457	0.061621937	0.0632
FKH1	15.945	20.60284314	25.07086184	33.24604327	51.24619352	66.40749012	78.29382082	82.26573458	71.7999544	66.993476	72.38225299	76.86328093	65.60567444	54.79715551	51.04014998	52.24840816	55.66062362	51.73287739	48.54318078	46.86029483	47.37340429	47.89239971	49.30711817	49.8374425	47.41727065	45.97459094	47.43838893	49.469
FKH1_1_p_r1	0.328009279	0.309648399	0.242518198	0.291161547	0.312813267	0.306292782	0.29957995	0.344631536	0.445390418	0.630169955	0.537103477	0.467500469	0.474911016	0.507768563	0.495008813	0.467816146	0.490003823	0.512901059	0.54287753	0.584285105	0.510534102	0.524188454	0.605005082	0.618981717	0.531212155	0.48540431	0.637184977	0.71497769
FKH1_1_p_r2	0.7716	0.562014905	0.561207114	0.618776944	0.486405221	0.552156585	0.799043025	1.057224025	1.095988957	1.057628134	1.090945954	1.206565679	1.412485595	1.486954598	1.223855874	0.927086087	0.984707603	1.0053	1.009694319	1.209575269	1.862418781	1.25743286	0.985674371	0.989806551	1.167661041	1.115515078	1.002674532	0.9057
FKH2	22.608	16.29189332	14.64183728	16.37929953	18.89075622	22.6041788	25.57767726	26.79049553	24.92587229	24.73940753	23.97908497	22.34998881	19.5628203	18.81801758	18.29824442	18.12541838	18.5363567	17.65639847	16.80934637	16.08354218	15.54413868	15.84422008	15.11689343	14.97199722	17.30211617	16.55171062	16.20233979	16.127
FKH2_1_p_r1	0.010311199	0.009503491	0.008162298	0.010119306	0.010417813	0.009316994	0.009458317	0.011440984	0.013664924	0.014583522	0.012912487	0.011993365	0.012453568	0.013796135	0.013682642	0.013267528	0.015034062	0.013609071	0.012731656	0.014144884	0.013589475	0.012607638	0.011572933	0.012137645	0.011998232	0.011992672	0.012981932	0.015648735
FKH2_1_p_r2	0.0111	0.011028615	0.009279115	0.007581271	0.008557907	0.010109646	0.012251454	0.013557208	0.012054692	0.0137355	0.017386714	0.019280358	0.014547431	0.0144	0.015022172	0.015310217	0.014033078	0.013487739	0.015037121	0.016969968	0.017195346	0.015581361	0.013733792	0.013637612	0.017539905	0.014049493	0.012652716	0.0125
FKH2_2_p_r1	0.059909505	0.056427643	0.031650881	0.040865771	0.077280595	0.12537766	0.097749057	0.076461031	0.090262973	0.1841013	0.108350235	0.104461532	0.207196644	0.111874428	0.132367758	0.205655247	0.215053212	0.132210691	0.073102685	0.093311843	0.195921974	0.256893294	0.272532312	0.23639071	0.15508446	0.083578448	0.078773474	0.214774881
FKH2_2_p_r2	0.1617	0.088816355	0.051879273	0.069850575	0.163081737	0.20153431	0.233429389	0.24408221	0.209749703	0.236701869	0.206112677	0.150262508	0.117132015	0.106273935	0.096809017	0.134522538	0.278764142	0.133505364	0.078658733	0.130269942	0.297349801	0.296311956	0.267281718	0.198915414	0.074417271	0.099424679	0.205714815	0.3061
GAT1	19.54	18.88683119	13.13072587	7.109281947	8.141510931	9.242033431	12.03248524	14.27496462	12.79198062	12.59265191	13.64445459	14.16317918	11.79671535	10.01180899	10.0075724	12.65923221	19.07873488	13.82967433	11.07005122	10.74720415	12.38419612	11.24227969	11.61722429	11.65469416	9.124957938	12.92794456	13.01139208	11.696
GAT1_1_p_r1	0.052284396	0.057799435	0.029704987	0.033179024	0.033491339	0.028925445	0.018326237	0.02281463	0.029623714	0.026585274	0.020405993	0.01818578	0.021012599	0.018822096	0.018793746	0.01940307	0.017495213	0.017715632	0.018811405	0.020436617	0.018261409	0.016469174	0.014907987	0.011872657	0.014772103	0.01785194	0.015661437	0.015772986
GAT1_1_p_r2	0.0307	0.030200308	0.028976771	0.029465991	0.03525068	0.027807993	0.02743277	0.029447998	0.026217587	0.0261	0.027332612	0.026514203	0.019226996	0.02118357	0.02348364	0.022394448	0.0135296	0.015861303	0.0168	0.016450158	0.01532327	0.012357021	0.013491515	0.013991182	0.008287832	0.012638134	0.01243259	0.0106
HCM1	22.325	44.44279491	75.03540545	94.65469777	76.01823169	63.39303283	56.44140906	52.25261701	46.94422545	46.22384199	52.06748839	56.67270502	49.66722083	51.35452874	51.2576981	51.38255698	54.68058117	54.94163218	53.45755004	53.06342889	57.14276178	55.91958136	54.47404553	55.38048291	61.48006641	54.17637052	58.95733889	66.614
HCM1_1_p_r1	0.005777828	0.006802075	0.010049172	0.015382886	0.017217813	0.016108497	0.016179158	0.01789214	0.019661136	0.01987312	0.016263336	0.013548816	0.012608458	0.012820442	0.012547224	0.011952989	0.011246375	0.012275297	0.013146834	0.013005512	0.012118131	0.01127689	0.010864381	0.012911464	0.013952652	0.014107328	0.013118068	0.016605527
HCM1_1_p_r2	0.0074	0.009827075	0.015264999	0.023558891	0.034527263	0.028026873	0.030095402	0.033684554	0.027524236	0.030915624	0.02585249	0.019961904	0.02416895	0.023208215	0.022464984	0.021205792	0.018275885	0.021419923	0.020862879	0.019839621	0.022544151	0.017891233	0.019755124	0.021738783	0.01618552	0.020760041	0.021958147	0.0215
