	dl_reg_pval	dl_reg_pval_norm	jtk_per_pval	jtk_per_pval_norm	dlxjtk_score
PF3D7_0707500	0.003275	0.005454846777101637	0.007115131547795237	0.1469256946063039	532.128662902795
PF3D7_1472200	0.7036720000000001	1.1720375393394389	1.4691891552010599e-05	0.00030338390188000596	533.4044979863334
PF3D7_0714300	0.9946729999999999	1.6567294071206156	5.735652685057448e-06	0.00011843979961743773	546.1381397303231
PF3D7_1117600.2	0.001941	0.003232933616596725	0.011903316453167643	0.24580052051774548	549.829948109104
PF3D7_0519200	0.997291	1.6610899533381582	5.735652685057448e-06	0.00011843979961743773	550.4618395960993
PF3D7_0107500	0.998442	1.6630070613199732	5.735652685057448e-06	0.00011843979961743773	552.3699474762855
PF3D7_1118600	0.9996659999999999	1.6650457582528502	5.735652685057448e-06	0.00011843979961743773	554.4039058730331
PF3D7_0322900	0.999733	1.6651573535914959	5.735652685057448e-06	0.00011843979961743773	554.5153857344063
PF3D7_1354400	0.999757	1.6651973280411605	5.735652685057448e-06	0.00011843979961743773	554.5553224541501
PF3D7_1360700	0.999791	1.6652539585115185	5.735652685057448e-06	0.00011843979961743773	554.6119027561411
PF3D7_0904800	0.00195	0.0032479240352208216	0.011903316453167643	0.24580052051774548	557.0654497780127
PF3D7_1253300	0.035299000000000004	0.05879408744577424	0.0006803297011630345	0.014048638908953397	566.5317404160364
PF3D7_1338900	0.018728	0.03119339555467464	0.0012842624885035599	0.026519700572321187	567.4883961228486
PF3D7_1208800	0.7216779999999999	1.2020283702000474	1.4691891552010599e-05	0.00030338390188000596	575.4084641952801
PF3D7_1411800	0.277574	0.4623278287960945	7.932217418824561e-05	0.001637983143670981	596.1588047669303
PF3D7_1308100	0.003432	0.0057163463019886465	0.007115131547795237	0.1469256946063039	610.6049755709195
PF3D7_0317200	0.0034409999999999996	0.005731336720612742	0.007115131547795237	0.1469256946063039	615.3258249289448
PF3D7_0410700	0.283488	0.472178199434195	7.932217418824561e-05	0.001637983143670981	635.081653706676
PF3D7_0212600	0.036869	0.06140908269464435	0.0006803297011630345	0.014048638908953397	645.5214019040069
PF3D7_1320700	0.019714	0.03283567919504783	0.0012842624885035599	0.026519700572321187	661.8560640915119
PF3D7_1215300	0.07269500000000001	0.12108094243096287	0.00034707262534643487	0.007166963283153896	666.2485787929934
PF3D7_0523600	0.001234	0.0020553529535705093	0.019430951695460618	0.4012443136911134	693.6789248656573
PF3D7_1031200	0.073956	0.12318126664040567	0.00034707262534643487	0.007166963283153896	701.5229975639046
PF3D7_1200800	0.519111	0.8646323558192389	3.516389639901545e-05	0.0007261257039007786	716.8353325486775
PF3D7_0104300	0.781055	1.3009268242714866	1.4691891552010599e-05	0.00030338390188000596	729.4418126662541
PF3D7_0925300	0.0021550000000000002	0.003589372459436344	0.011903316453167643	0.24580052051774548	740.07551236869
PF3D7_1453200	0.002164	0.0036043628780604397	0.011903316453167643	0.24580052051774548	748.9386603439269
PF3D7_1004900	0.038951	0.06487686620301858	0.0006803297011630345	0.014048638908953397	761.1503068705327
PF3D7_1367500	0.07653099999999999	0.1274701919689665	0.00034707262534643487	0.007166963283153896	777.3774566899478
PF3D7_0425100	0.001294	0.0021552890777311504	0.019430951695460618	0.4012443136911134	785.9948374667737
PF3D7_0936500	0.011463	0.0190927965208904	0.002342695994481709	0.04837608889287349	790.4532056460457
PF3D7_1020800	0.813516	1.3549939330444625	1.4691891552010599e-05	0.00030338390188000596	824.2217677128507
PF3D7_1141800	0.006657	0.011087912975623079	0.0041417950711105465	0.08552703680207425	859.8789183550143
PF3D7_0532100	0.826125	1.375995509536821	1.4691891552010599e-05	0.00030338390188000596	863.1436318611771
PF3D7_1307600	0.827061	1.3775545130737272	1.4691891552010599e-05	0.00030338390188000596	866.080782488503
PF3D7_1310600	0.31821900000000003	0.5300262249045818	7.932217418824561e-05	0.001637983143670981	898.2628628649693
PF3D7_1361700	0.001364	0.002271881222585231	0.019430951695460618	0.4012443136911134	904.2687402360293
PF3D7_1450500	0.32542600000000005	0.5420302190183441	7.932217418824561e-05	0.001637983143670981	960.6867513136762
PF3D7_1455300	0.165042	0.2748942967286743	0.0001698261780107018	0.0035068682847175167	968.752433801717
PF3D7_0913300	0.8801610000000001	1.4659979829558942	1.4691891552010599e-05	0.00030338390188000596	1043.8356180440276
PF3D7_0404900	0.88171	1.468578000561308	1.4691891552010599e-05	0.00030338390188000596	1049.3564766099018
PF3D7_0530900	0.023242	0.0387119232956935	0.0012842624885035599	0.026519700572321187	1084.2935422520368
PF3D7_0526200.1	0.171631	0.285868948763582	0.0001698261780107018	0.0035068682847175167	1089.4721651615102
PF3D7_1024000	0.17166099999999998	0.2859189168256623	0.0001698261780107018	0.0035068682847175167	1090.0435586435483
PF3D7_1027300	0.899085	1.4975178365161603	1.4691891552010599e-05	0.00030338390188000596	1112.62290610651
PF3D7_1025600	0.001474	0.002455097450213073	0.019430951695460618	0.4012443136911134	1114.5490218370867
PF3D7_0303800	0.004212	0.007015515916076975	0.007115131547795237	0.1469256946063039	1117.4491328418958
PF3D7_0935400	0.000858	0.0014290865754971616	0.031003550035172057	0.6402155875235329	1140.8767190478707
PF3D7_1412000	0.023831	0.03969296291453713	0.0012842624885035599	0.026519700572321187	1168.7968751021988
PF3D7_1449200	0.013266	0.02209587705191765	0.002342695994481709	0.04837608889287349	1224.3346890803798
PF3D7_0700200	0.013271000000000002	0.02210420506226437	0.002342695994481709	0.04837608889287349	1225.7176909672812
PF3D7_0518700	0.623991	1.0393207008520386	3.516389639901545e-05	0.0007261257039007786	1245.0119121086295
PF3D7_1131800	0.357984	0.5962588911920464	7.932217418824561e-05	0.001637983143670981	1278.8383450661786
PF3D7_0821400	0.947365	1.5779331044240892	1.4691891552010599e-05	0.00030338390188000596	1301.6605081287069
PF3D7_1437300	0.001582	0.0026349824737022256	0.019430951695460618	0.4012443136911134	1352.069186294289
PF3D7_1019100	0.013719	0.02285039478933049	0.002342695994481709	0.04837608889287349	1353.910273028239
PF3D7_1217300	0.960145	1.5992194988703057	1.4691891552010599e-05	0.00030338390188000596	1355.05271428549
PF3D7_1218500	0.36512	0.6081446275588853	7.932217418824561e-05	0.001637983143670981	1356.849320642665
PF3D7_1217200	0.9637969999999999	1.6053022776275498	1.4691891552010599e-05	0.00030338390188000596	1370.5738003789309
PF3D7_1235300	0.9718530000000001	1.6187203678981852	1.4691891552010599e-05	0.00030338390188000596	1405.2301243407614
PF3D7_0907200	0.651863	1.085744361728795	3.516389639901545e-05	0.0007261257039007786	1419.408784873268
PF3D7_0730900	0.977416	1.627986112209946	1.4691891552010599e-05	0.00030338390188000596	1429.49961468
PF3D7_1361100	0.9806549999999999	1.6333809973125513	1.4691891552010599e-05	0.00030338390188000596	1443.7581553715906
PF3D7_0803200	0.007928	0.013204893205759318	0.0041417950711105465	0.08552703680207425	1448.9649143381696
PF3D7_0206200	0.659003	1.0976367605039112	3.516389639901545e-05	0.0007261257039007786	1466.562793362209
PF3D7_0903500	0.9891549999999999	1.6475386149019753	1.4691891552010599e-05	0.00030338390188000596	1481.6265732510333
PF3D7_0209100	0.991707	1.6517892313829412	1.4691891552010599e-05	0.00030338390188000596	1493.1238825577461
PF3D7_0416800	0.996367	1.6595509370260844	1.4691891552010599e-05	0.00030338390188000596	1514.2713646698896
PF3D7_1018300	0.9976709999999999	1.661722882124509	1.4691891552010599e-05	0.00030338390188000596	1520.2245770543445
PF3D7_0210000	0.997999	1.6622691996032537	1.4691891552010599e-05	0.00030338390188000596	1521.7244627654761
PF3D7_0214100	0.998231	1.6626556192833415	1.4691891552010599e-05	0.00030338390188000596	1522.7859530055405
PF3D7_0822600	0.998252	1.6626905969267978	1.4691891552010599e-05	0.00030338390188000596	1522.882060529885
PF3D7_0406200	0.9990969999999999	1.6640980306753934	1.4691891552010599e-05	0.00030338390188000596	1526.7526000861587
PF3D7_0609800	0.379864	0.6327022644692933	7.932217418824561e-05	0.001637983143670981	1527.9497621557066
PF3D7_0610900	0.999491	1.664754277890715	1.4691891552010599e-05	0.00030338390188000596	1528.5595646708584
PF3D7_1414300	0.999524	1.664809242759003	1.4691891552010599e-05	0.00030338390188000596	1528.7109740951555
PF3D7_1331700	0.999658	1.6650324334362956	1.4691891552010599e-05	0.00030338390188000596	1529.3258908507705
PF3D7_0920200	0.002777	0.004625376946568319	0.011903316453167643	0.24580052051774548	1538.2841252310611
PF3D7_0518200	0.00022799999999999999	0.00037975727181043456	0.07414940943921601	1.5311668397585563	1559.8458732296078
PF3D7_1016500	0.673393	1.1216047742817716	3.516389639901545e-05	0.0007261257039007786	1564.7474957422323
PF3D7_1028900	0.050525	0.08415454455360616	0.0006803297011630345	0.014048638908953397	1661.0844291306646
PF3D7_0909700	0.689516	1.1484592764458053	3.516389639901545e-05	0.0007261257039007786	1679.8538594836202
PF3D7_0308300	0.027180000000000003	0.04527106424477022	0.0012842624885035599	0.026519700572321187	1733.7915861794008
PF3D7_0214700	0.101002	0.1682291402078838	0.00034707262534643487	0.007166963283153896	1786.8920504678492
PF3D7_0530000	0.7049989999999999	1.1742477932854585	3.516389639901545e-05	0.0007261257039007786	1795.5766338764438
PF3D7_1232200	0.101201	0.16856059501968326	0.00034707262534643487	0.007166963283153896	1797.4745394579718
PF3D7_0213200	0.00861	0.014340833817051934	0.0041417950711105465	0.08552703680207425	1854.3830638671377
PF3D7_1223900	0.002977	0.004958497360437121	0.011903316453167643	0.24580052051774548	1884.1691108447146
PF3D7_0810100	0.0029920000000000003	0.004983481391477281	0.011903316453167643	0.24580052051774548	1912.046053195924
PF3D7_0820100	0.005071	0.00844626809364348	0.007115131547795237	0.1469256946063039	1937.998374315782
PF3D7_1122700	0.0030239999999999998	0.00503678065769629	0.011903316453167643	0.24580052051774548	1972.4450212360969
PF3D7_0930900	0.728546	1.2134677252123018	3.516389639901545e-05	0.0007261257039007786	1981.569716792425
PF3D7_0904700	0.001818	0.003028064562067412	0.019430951695460618	0.4012443136911134	1989.2081102294953
PF3D7_0425200	0.008994	0.014980425011680037	0.0041417950711105465	0.08552703680207425	2112.871063635332
PF3D7_0629300	0.1085	0.1807178245238252	0.00034707262534643487	0.007166963283153896	2215.111352933234
PF3D7_0623900	0.435101	0.7247051259736486	7.932217418824561e-05	0.001637983143670981	2296.1203639271694
PF3D7_1107800	0.769725	1.2820555528258188	3.516389639901545e-05	0.0007261257039007786	2336.9271193097998
PF3D7_0410000	0.78114	1.3010684004473807	3.516389639901545e-05	0.0007261257039007786	2442.4462551400675
PF3D7_0218300	0.22477199999999997	0.3743807083305921	0.0001698261780107018	0.0035068682847175167	2447.109225148226
PF3D7_0505400	0.00946	0.015756595575994344	0.0041417950711105465	0.08552703680207425	2457.5512070826258
PF3D7_1345600	0.058241999999999995	0.0970079957227339	0.0006803297011630345	0.014048638908953397	2544.288813536596
PF3D7_1121300	0.005612	0.009347358813158587	0.007115131547795237	0.1469256946063039	2620.1277189170787
PF3D7_0305600	0.005673	0.009448960539388577	0.007115131547795237	0.1469256946063039	2705.843636572399
PF3D7_0605800	0.46223100000000006	0.7698929101149515	7.932217418824561e-05	0.001637983143670981	2752.9702444062355
PF3D7_1304000	0.009939	0.016554418967210126	0.0041417950711105465	0.08552703680207425	2849.0057186618765
PF3D7_1120800	0.000354	0.0005896231325477799	0.07414940943921601	1.5311668397585563	2852.4701769270973
PF3D7_1361400	0.005815	0.009685476033235423	0.007115131547795237	0.1469256946063039	2912.6035485791417
PF3D7_0925400	0.24017600000000003	0.4000376426067672	0.0001698261780107018	0.0035068682847175167	2985.4868501872725
PF3D7_1231400	0.475138	0.7913908360239748	7.932217418824561e-05	0.001637983143670981	2990.085234029334
PF3D7_1230900	0.480458	0.8002518390328849	7.932217418824561e-05	0.001637983143670981	3091.6515819271413
PF3D7_0424600	0.12191800000000001	0.20306687309028315	0.00034707262534643487	0.007166963283153896	3142.730001929272
PF3D7_0901800	0.0021550000000000002	0.003589372459436344	0.019430951695460618	0.4012443136911134	3219.213805682788
PF3D7_0924300	0.033438	0.055694401994725036	0.0012842624885035599	0.026519700572321187	3227.732596704512
PF3D7_0617300	0.06307	0.10504952251352677	0.0006803297011630345	0.014048638908953397	3230.8683877872545
PF3D7_0904900	0.0036049999999999997	0.0060044954599851605	0.011903316453167643	0.24580052051774548	3304.2035928928026
PF3D7_1017500	0.06387000000000001	0.10638200416900198	0.0006803297011630345	0.014048638908953397	3355.3709709486598
PF3D7_1344300	0.494393	0.8234620038691937	7.932217418824561e-05	0.001637983143670981	3368.5357329924027
PF3D7_0208100.1	0.002195	0.003655996542210104	0.019430951695460618	0.4012443136911134	3392.972981440244
PF3D7_1473400	0.06436499999999999	0.10720647719332728	0.0006803297011630345	0.014048638908953397	3433.9860554641596
PF3D7_1238700	0.0061920000000000005	0.010313408013378116	0.007115131547795237	0.1469256946063039	3512.2377381691617
PF3D7_0805200	0.010744	0.017895228633032056	0.0041417950711105465	0.08552703680207425	3596.9586209865097
PF3D7_0902800	0.001371	0.0022835404370706394	0.031003550035172057	0.6402155875235329	3723.9056435890016
PF3D7_1019700	0.066898	0.11142544723497563	0.0006803297011630345	0.014048638908953397	3855.5452272176585
PF3D7_1362600	0.262022	0.4364243854136564	0.0001698261780107018	0.0035068682847175167	3876.4945518383306
PF3D7_1414400	0.067509	0.11244313009934484	0.0006803297011630345	0.014048638908953397	3962.1489117739143
PF3D7_1209900	0.019788999999999998	0.032960599350248636	0.002342695994481709	0.04837608889287349	4059.407686438662
PF3D7_1102600	0.529468	0.8818829964514351	7.932217418824561e-05	0.001637983143670981	4137.5503282494465
PF3D7_0813200	0.529493	0.8819246365031684	7.932217418824561e-05	0.001637983143670981	4138.13644612832
PF3D7_0932600	0.002364	0.003937483291929242	0.019430951695460618	0.4012443136911134	4197.893142131292
PF3D7_0622600	0.0008460000000000001	0.0014090993506650333	0.04842673411795435	1.0	4206.95624530377
PF3D7_1149000	0.003922	0.006532491315967211	0.011903316453167643	0.24580052051774548	4236.935500676251
PF3D7_1348200	0.9395399999999999	1.5648997682314725	3.516389639901545e-05	0.0007261257039007786	4249.953009131532
PF3D7_1037000	0.270356	0.4503055130595695	0.0001698261780107018	0.0035068682847175167	4258.275978743576
PF3D7_0804400	0.13504000000000002	0.22492290344421528	0.00034707262534643487	0.007166963283153896	4270.600268435918
PF3D7_0919400	0.001457	0.0024267822150342237	0.031003550035172057	0.6402155875235329	4387.164523779911
PF3D7_1431600	0.02043	0.03402825027669815	0.002342695994481709	0.04837608889287349	4466.543363026359
PF3D7_1417900	0.004036	0.006722369951872428	0.011903316453167643	0.24580052051774548	4611.35309738646
PF3D7_1032100	0.969916	1.615494096689866	3.516389639901545e-05	0.0007261257039007786	4675.635685925047
PF3D7_0522500	0.020825	0.034686163094089034	0.002342695994481709	0.04837608889287349	4730.503887862799
PF3D7_1122800	0.974018	1.6223263963783148	3.516389639901545e-05	0.0007261257039007786	4735.209962616342
PF3D7_0110600	0.979672	1.631743710478386	3.516389639901545e-05	0.0007261257039007786	4818.150676512592
PF3D7_0305400	0.984676	1.6400783832333834	3.516389639901545e-05	0.0007261257039007786	4892.35932861587
PF3D7_0704300	0.002496	0.0041573427650826505	0.019430951695460618	0.4012443136911134	4910.26025979045
PF3D7_0522700	0.000908	0.001512366678964362	0.04842673411795435	1.0	4971.536831169337
PF3D7_1440100	0.00251	0.004180661194053468	0.019430951695460618	0.4012443136911134	4990.311023074289
PF3D7_1121600	0.994489	1.6564229363398562	3.516389639901545e-05	0.0007261257039007786	5040.089365421786
PF3D7_0516300	0.994891	1.6570925083717325	3.516389639901545e-05	0.0007261257039007786	5046.203866099524
PF3D7_1477300	0.9971110000000001	1.660790144965676	3.516389639901545e-05	0.0007261257039007786	5080.059592616021
PF3D7_0315600	0.9981700000000001	1.6625540175571116	3.516389639901545e-05	0.0007261257039007786	5096.262896539569
PF3D7_0933000	0.9985299999999999	1.6631536343020754	3.516389639901545e-05	0.0007261257039007786	5101.778938795264
PF3D7_1365900	0.9995379999999999	1.6648325611879742	3.516389639901545e-05	0.0007261257039007786	5117.245029071198
PF3D7_0818900	0.999661	1.6650374302425035	3.516389639901545e-05	0.0007261257039007786	5119.13439729406
PF3D7_0507100	0.999792	1.6652556241135876	3.516389639901545e-05	0.0007261257039007786	5121.147162605048
PF3D7_1010700	0.9999049999999999	1.6654438371474234	3.516389639901545e-05	0.0007261257039007786	5122.883788517916
PF3D7_0403600	0.021762	0.036246832233064366	0.002342695994481709	0.04837608889287349	5397.820028119362
PF3D7_1224500	0.002589	0.004312243757531645	0.019430951695460618	0.4012443136911134	5458.682436840873
PF3D7_0826400	0.0009550000000000001	0.0015906499762235304	0.04842673411795435	1.0	5615.266221608418
PF3D7_1235200	0.040681	0.06775835778298371	0.0012842624885035599	0.026519700572321187	5811.739267821734
PF3D7_0204100	0.15029800000000001	0.2503366598182661	0.00034707262534643487	0.007166963283153896	5887.888610472033
PF3D7_1325400	0.01272	0.021186458322055818	0.0041417950711105465	0.08552703680207425	5963.636911200658
PF3D7_1023400	0.0026920000000000004	0.004483800770674078	0.019430951695460618	0.4012443136911134	6112.939729523796
PF3D7_0515400	0.041954000000000005	0.06987866921725862	0.0012842624885035599	0.026519700572321187	6374.494221895877
PF3D7_0810900.1	0.311921	0.5195362630718533	0.0001698261780107018	0.0035068682847175167	6539.718858571932
PF3D7_1462200	0.0005769999999999999	0.0009610523940114943	0.07414940943921601	1.5311668397585563	6636.429175414306
PF3D7_0105300	0.043147000000000005	0.07186573248598603	0.0012842624885035599	0.026519700572321187	6933.820186705625
PF3D7_0307400	0.0046429999999999996	0.007733390407964244	0.011903316453167643	0.24580052051774548	6983.403689655372
PF3D7_0311800	0.043502	0.07245702122060317	0.0012842624885035599	0.026519700572321187	7106.357740153037
PF3D7_0419100	0.160377	0.26712426307518444	0.00034707262534643487	0.007166963283153896	7153.612197797177
PF3D7_0211200	0.013812	0.02300529578177948	0.0041417950711105465	0.08552703680207425	7632.607481331326
PF3D7_0915000	0.024613999999999997	0.04099712933483349	0.002342695994481709	0.04837608889287349	7809.018574656922
PF3D7_0204900	0.0018039999999999998	0.0030047461330965962	0.031003550035172057	0.6402155875235329	7907.214599874324
PF3D7_1101300	0.045533	0.07583985902344086	0.0012842624885035599	0.026519700572321187	8148.749669076707
PF3D7_0819500	0.167506	0.2789983402275379	0.00034707262534643487	0.007166963283153896	8150.602882245309
PF3D7_0501400	0.001857	0.0030930230427718285	0.031003550035172057	0.6402155875235329	8576.420900244188
PF3D7_0729600.1	0.008398000000000001	0.013987726178351005	0.007115131547795237	0.1469256946063039	8725.066924471083
PF3D7_0508800	0.014583	0.024289474977243715	0.0041417950711105465	0.08552703680207425	8981.720217899518
PF3D7_1358400	0.047624	0.07932263295043918	0.0012842624885035599	0.026519700572321187	9323.592959907353
PF3D7_0207500	0.001179	0.0019637448397565893	0.04842673411795435	1.0	9536.531418112027
PF3D7_0815400	0.00118	0.001965410441825933	0.04842673411795435	1.0	9557.482542172467
PF3D7_0302300	0.357682	0.5957558793671046	0.0001698261780107018	0.0035068682847175167	9860.889799215394
PF3D7_0529400.1	0.026617000000000002	0.044333330279729535	0.002342695994481709	0.04837608889287349	9873.923896118991
PF3D7_0603200	0.0031829999999999996	0.005301611386721986	0.019430951695460618	0.4012443136911134	9968.640835625907
PF3D7_1034500	0.001966	0.003274573668330325	0.031003550035172057	0.6402155875235329	10073.192274828025
PF3D7_0624100	0.026907999999999998	0.04481802048190865	0.002342695994481709	0.04837608889287349	10201.21657107277
PF3D7_1305100	0.0012109999999999998	0.0020170441059755976	0.04842673411795435	1.0	10223.33156163433
PF3D7_0402100	0.72732	1.211425697075286	7.932217418824561e-05	0.001637983143670981	10725.078143279552
PF3D7_1343500	0.003281	0.0054648403895177005	0.019430951695460618	0.4012443136911134	10895.968102461256
PF3D7_0511200	0.009059000000000001	0.015088689146187394	0.007115131547795237	0.1469256946063039	10943.879587547222
PF3D7_1024500	0.002029	0.0033795065986989984	0.031003550035172057	0.6402155875235329	11015.188134364931
PF3D7_0925000	0.734337	1.223113226795873	7.932217418824561e-05	0.001637983143670981	11038.50102157344
PF3D7_1127100	0.001257	0.002093661801165422	0.04842673411795435	1.0	11271.07153543739
PF3D7_1003200	0.015791	0.026301522277011283	0.0041417950711105465	0.08552703680207425	11400.913440293765
PF3D7_0728300	0.00919	0.015306883017271462	0.007115131547795237	0.1469256946063039	11424.134251113066
PF3D7_1035500	0.050963999999999995	0.08488574386204817	0.0012842624885035599	0.026519700572321187	11425.822382199
PF3D7_1119900	0.7430439999999999	1.237615624013651	7.932217418824561e-05	0.001637983143670981	11435.82386022091
PF3D7_1251600	0.744628	1.2402539376914925	7.932217418824561e-05	0.001637983143670981	11509.115536765872
PF3D7_0928800	0.015865	0.026424776830142736	0.0041417950711105465	0.08552703680207425	11561.791747443636
PF3D7_1372600	0.0513	0.08544538615734777	0.0012842624885035599	0.026519700572321187	11653.281993884408
PF3D7_1415000	0.002077	0.003459455498027511	0.031003550035172057	0.6402155875235329	11772.12666556521
PF3D7_1428600	0.01617	0.02693278546129266	0.0041417950711105465	0.08552703680207425	12240.855294818153
PF3D7_1346900	0.0524	0.08727754843362619	0.0012842624885035599	0.026519700572321187	12419.026409586326
PF3D7_1253400	0.0013130000000000001	0.0021869355170486865	0.04842673411795435	1.0	12646.376133821395
PF3D7_0310900	0.016592	0.027635669534555832	0.0041417950711105465	0.08552703680207425	13223.544880429641
PF3D7_1422600	0.002175	0.003622684500823224	0.031003550035172057	0.6402155875235329	13426.511408325532
PF3D7_0424000	0.396992	0.6612306967130177	0.0001698261780107018	0.0035068682847175167	13482.483104340674
PF3D7_1474100	0.005898	0.009823721004990977	0.011903316453167643	0.24580052051774548	14225.2756741658
PF3D7_1240100	0.202232	0.33683803768757803	0.00034707262534643487	0.007166963283153896	14343.215023997818
PF3D7_1477000	0.202817	0.3378124148981443	0.00034707262534643487	0.007166963283153896	14468.047298319696
PF3D7_0828900	0.0013830000000000001	0.002303527661902767	0.04842673411795435	1.0	14526.61209314653
PF3D7_0208700.1	1e-06	1.665602069344011e-06	1.0	20.649750973589754	14666.176712126091
PF3D7_0313700.2	1e-06	1.665602069344011e-06	1.0	20.649750973589754	14666.176712126091
PF3D7_1419800.1	1e-06	1.665602069344011e-06	1.0	20.649750973589754	14666.176712126091
PF3D7_0903600.2	1e-06	1.665602069344011e-06	1.0	20.649750973589754	14666.176712126091
PF3D7_1330400.2	1e-06	1.665602069344011e-06	1.0	20.649750973589754	14666.176712126091
PF3D7_1235600	0.010025	0.01669766074517371	0.007115131547795237	0.1469256946063039	14819.554529829324
PF3D7_0413700	0.002261	0.0037659262787868093	0.031003550035172057	0.6402155875235329	15003.284148333858
PF3D7_1107100	0.056014999999999995	0.09329869991430477	0.0012842624885035599	0.026519700572321187	15170.489353896612
PF3D7_1243000	0.0022760000000000002	0.0037909103098269685	0.031003550035172057	0.6402155875235329	15290.632508973995
PF3D7_1436200	0.056302	0.09377672770820653	0.0012842624885035599	0.026519700572321187	15404.85196089416
PF3D7_1226900	0.002282	0.0038009039222430337	0.031003550035172057	0.6402155875235329	15406.613654258574
PF3D7_1115900	0.017551	0.02923298191905674	0.0041417950711105465	0.08552703680207425	15649.37166129897
PF3D7_0721200	0.825642	1.3751910237373277	7.932217418824561e-05	0.001637983143670981	15689.140067639564
PF3D7_0104100	0.017855000000000003	0.02973932494813732	0.0041417950711105465	0.08552703680207425	16476.073906875972
PF3D7_0402000	0.031708999999999994	0.05281457601682925	0.002342695994481709	0.04837608889287349	16691.480471993844
PF3D7_0831900	0.8472729999999999	1.4112196620993085	7.932217418824561e-05	0.001637983143670981	16954.847898547185
PF3D7_0705400	0.003817	0.0063576030986860895	0.019430951695460618	0.4012443136911134	17010.756161433645
PF3D7_0310400	0.0014789999999999998	0.0024634254605597925	0.04842673411795435	1.0	17412.654060057706
PF3D7_0312000	0.010596	0.01764871952676914	0.007115131547795237	0.1469256946063039	17492.2248579473
PF3D7_1441300	0.43378999999999995	0.7225215216607386	0.0001698261780107018	0.0035068682847175167	17589.887684448953
PF3D7_0803700	0.058959000000000004	0.09820223240645354	0.0012842624885035599	0.026519700572321187	17690.171290089263
PF3D7_0622400	0.0014960000000000002	0.0024917406957386404	0.04842673411795435	1.0	17962.40776061198
PF3D7_0425500	0.059614999999999994	0.09929486736394323	0.0012842624885035599	0.026519700572321187	18287.206576779863
PF3D7_1022900	0.032971	0.05491656582834139	0.002342695994481709	0.04837608889287349	18764.2794483421
PF3D7_1105300	0.44535699999999995	0.7417875407968407	0.0001698261780107018	0.0035068682847175167	19034.841450312535
PF3D7_1103800	0.06047	0.10071895713323237	0.0012842624885035599	0.026519700572321187	19085.317758218804
PF3D7_0512400	0.06100800000000001	0.10161505104653942	0.0012842624885035599	0.026519700572321187	19599.234148208496
PF3D7_0507300	0.00659	0.010976317636977031	0.011903316453167643	0.24580052051774548	19802.29014629956
PF3D7_0606500	0.895905	1.4922212219356459	7.932217418824561e-05	0.001637983143670981	20045.165911421038
PF3D7_1329600	0.9037959999999999	1.50536448786484	7.932217418824561e-05	0.001637983143670981	20579.509311126574
PF3D7_1409300	0.034134	0.05685366103498848	0.002342695994481709	0.04837608889287349	20820.322090634232
PF3D7_0214400	0.915291	1.5245105836519492	7.932217418824561e-05	0.001637983143670981	21374.76466599432
PF3D7_1306200	0.001596	0.002658300902673041	0.04842673411795435	1.0	21443.37497969668
PF3D7_0730300	0.919515	1.5315460867928583	7.932217418824561e-05	0.001637983143670981	21672.061226311496
PF3D7_1209700	0.006798	0.011322762867400587	0.011903316453167643	0.24580052051774548	21726.370296010595
PF3D7_1347100	0.019854	0.033068863484756	0.0041417950711105465	0.08552703680207425	22647.716106363074
PF3D7_0215800	0.0016359999999999999	0.0027249249854468024	0.04842673411795435	1.0	22958.10502470591
PF3D7_1412500	0.9431620000000001	1.5709325789266362	7.932217418824561e-05	0.001637983143670981	23387.437460107423
PF3D7_1457300	0.9478280000000001	1.5787042781821954	7.932217418824561e-05	0.001637983143670981	23736.26356705174
PF3D7_1334300	0.020229	0.033693464260759996	0.0041417950711105465	0.08552703680207425	23954.605792404785
PF3D7_0811300	0.9530629999999999	1.5874237050152111	7.932217418824561e-05	0.001637983143670981	24131.736817201734
PF3D7_0824700	0.0016690000000000001	0.002779889853735155	0.04842673411795435	1.0	24262.31245402487
PF3D7_0405200	0.48479099999999997	0.8074688927993525	0.0001698261780107018	0.0035068682847175167	24552.060077993734
PF3D7_1136600	0.9589	1.5971458242939722	7.932217418824561e-05	0.001637983143670981	24577.839576302245
PF3D7_0403800	0.959807	1.5986565253708669	7.932217418824561e-05	0.001637983143670981	24647.648274375584
PF3D7_1413500	0.004327	0.007207060154051536	0.019430951695460618	0.4012443136911134	24648.21827548963
PF3D7_0731700	0.0010429999999999999	0.0017372229583258038	0.07414940943921601	1.5311668397585563	25056.887763127852
PF3D7_1427000	0.244417	0.4071014609828552	0.00034707262534643487	0.007166963283153896	25321.52739830559
PF3D7_1001200	0.000122	0.0002032034524599693	0.2389465165704005	4.934186063185509	25418.507707798002
PF3D7_0525100	0.970791	1.6169514985005418	7.932217418824561e-05	0.001637983143670981	25503.569531780955
PF3D7_0617100	0.97583	1.6253444673279662	7.932217418824561e-05	0.001637983143670981	25902.77183133212
PF3D7_0304500	0.020765000000000002	0.03458622696992838	0.0041417950711105465	0.08552703680207425	25908.490682265237
PF3D7_0914400	0.066957	0.11152371775706696	0.0012842624885035599	0.026519700572321187	25909.53132151826
PF3D7_1410800	0.020862000000000002	0.034747790370654764	0.0041417950711105465	0.08552703680207425	26273.066491671798
PF3D7_1417200	0.981411	1.6346401924769751	7.932217418824561e-05	0.001637983143670981	26349.750405639086
