ORF,AA13vAA17,AA13vAS15,AA13vAS16,AA17vAS15,AA17vAS16,AS15vAS16
PF3D7_1356200,0.866796377,0.79859933,1.190737036,0.900278317,0.946978392,1.335032024
PF3D7_1356300,0.248493606,0.326987341,1.795699195,0.287526772,1.674631928,1.685434812
PF3D7_1356400,0.33148558,1.051240009,0.573762391,0.925161602,0.555731012,1.222860834
PF3D7_1356600,1.982288738,2.190619172,1.946641124,1.312342074,2.192612057,2.420658682
PF3D7_1356700,1.791620858,2.073193761,2.189069288,1.562817077,1.652804259,2.292007051
PF3D7_1356800,1.097022771,1.728233343,2.187005558,1.81090457,2.44294363,1.174179175
PF3D7_1356900,0.430505316,0.83913716,2.708413517,0.850994467,2.615130372,2.648181007
PF3D7_1357000,1.327425173,1.490705158,2.053618911,0.785944242,2.227913685,2.010887854
PF3D7_1357100,1.296029267,1.391885177,1.872654149,1.151617886,1.973188544,1.870447557
PF3D7_1357200,0.486683714,0.813863102,0.729932968,0.747990696,0.587137005,0.947931557
PF3D7_1357400,0.804754978,1.262524046,1.91076138,1.122326769,2.406068286,1.495944915
PF3D7_1357500,0.539112603,1.006103087,1.035029621,0.780944759,0.877561102,0.85392217
PF3D7_1357700,2.080851145,2.739980362,2.25002011,1.281719042,1.961876584,1.797560865
PF3D7_1357800,1.309009946,1.774939556,1.284800839,1.438872492,1.330909276,1.766397205
PF3D7_1357900,0.641458707,0.977268725,1.281975922,1.050917968,1.163683206,1.302783408
PF3D7_1358000,0.549886295,1.464376201,1.70216877,1.481915419,1.651880142,1.58630889
PF3D7_1358100,1.543448865,2.104576029,4.508379389,1.682726742,4.703758852,4.058062625
PF3D7_1358200,2.404136037,2.510641975,3.334551472,1.530940243,3.747833293,3.702388277
PF3D7_1358500,2.030627161,2.869040602,3.946298166,2.407368238,4.36345181,2.957053425
PF3D7_1358600,2.242805418,2.757265477,3.419632906,3.092946078,4.180117711,2.003856598
PF3D7_1358700,1.931909277,3.006863003,3.052524846,1.877465154,2.181204024,1.969866357
PF3D7_1358800,1.365338279,1.109708179,2.533236787,0.937260094,2.420491872,2.473309781
PF3D7_1358900,1.532329187,1.093543457,1.280543471,1.043230584,0.902446053,0.895435701
PF3D7_1359000,2.596089225,2.810683655,2.718117903,1.890315657,2.480348359,2.794214068
PF3D7_1359100,3.101146014,2.938172043,4.245271352,1.673872914,4.845497995,4.522786849
PF3D7_1359200,0.599580402,0.614931915,1.068388364,0.391429123,1.290123834,1.134148123
PF3D7_1359300,1.926324356,3.003329873,1.967909882,2.352761445,1.997050478,2.47159704
PF3D7_1359400,1.624131435,1.96634894,3.475359262,1.981649789,3.29923397,2.726583293
PF3D7_1359500,2.021777191,3.176198129,4.66952512,1.642624035,4.552411016,3.890126521
PF3D7_1359600,0.713933996,1.180988739,1.87477636,0.81145097,2.124912425,1.54671393
PF3D7_1359700,1.149094641,1.605522199,1.764735743,1.406713642,1.38467815,1.215152704
PF3D7_1359900,1.616082844,2.236733206,2.063513058,1.353576718,2.152939861,2.511688543
PF3D7_1360000,0.640732963,0.511231677,0.625125115,0.651032756,0.865540158,0.616259653
PF3D7_1360100,0.970494392,1.324173793,3.685013575,1.266885147,3.645608273,3.497312516
PF3D7_1360200,1.171855652,1.223733891,3.918127624,1.616230574,4.06329807,3.753219552
PF3D7_1360400,2.900342353,3.081017658,3.071276141,2.636175539,3.085913966,3.548374725
PF3D7_1360500,1.233576951,1.422990519,1.654551223,1.549428491,2.145797733,1.071707615
PF3D7_1360700,1.55382815,2.377746523,2.194470228,1.914761443,1.998591481,2.464331143
PF3D7_1360800,0.789316956,1.24710679,1.137561791,0.758066317,0.969839231,1.096403139
PF3D7_1360900.1,0.502659989,0.427741562,1.225111187,0.238515826,1.287759127,1.209242578
PF3D7_1361000,3.083447507,2.998909166,3.715083096,1.745199154,3.744521693,3.444162742
PF3D7_1361100,1.060096921,0.962312218,1.549130303,0.885288035,1.664072417,1.462164178
PF3D7_1361200,2.355908951,3.349818201,3.81911694,2.444492192,4.144140919,3.632903882
PF3D7_1361500.1,0.681350938,1.118047379,1.415642,0.72551429,1.279155466,0.944295059
PF3D7_1361800,0.528717572,0.601100541,1.475311435,0.562739983,1.559813308,1.558223439
PF3D7_1361900,0.340324072,0.403869528,2.051243243,0.206005271,2.078740708,1.933050473
PF3D7_1362200,1.690189646,2.569362791,2.41144416,2.459901254,2.165866201,2.085647117
PF3D7_1362300,1.09739589,1.191554395,2.896476591,0.908526069,2.704336031,2.81683271
PF3D7_1362400,2.142160751,2.873638328,2.321159886,1.685406969,2.524707592,2.247503071
PF3D7_1362500,0.686315274,0.815971573,0.754832696,0.744956206,0.871476888,1.015112004
PF3D7_1362700,1.324277516,1.842015445,2.153038452,1.149864398,2.277189678,1.751114235
PF3D7_1362800,0.652090159,0.875730098,0.910188317,0.775099,1.07097186,0.785358484
PF3D7_1362900,0.714084955,1.653121432,1.922710537,1.540310857,2.008993548,1.022407473
PF3D7_1363000,2.269749439,2.155455198,2.075643857,1.514709421,2.444079892,1.880601083
PF3D7_1363100,1.221401381,2.377122211,1.74672893,1.760581198,1.534411638,2.404845871
PF3D7_1363200,2.135980632,2.462493923,2.597952121,2.009964736,2.433783776,2.963710931
PF3D7_1363300,1.383543273,1.949817461,2.937769812,1.909652218,2.500764599,3.07397428
PF3D7_1363400,2.468686552,2.603732378,2.112247621,1.908228954,2.312127889,2.279931379
PF3D7_1363500,0.867521506,1.539222948,1.432781205,1.376406354,1.092996282,1.578199041
PF3D7_1363700,0.520379208,0.944593587,1.244587732,0.757294575,1.472207253,0.931509046
PF3D7_1364000,1.643157013,2.554207464,2.118231541,2.141540729,2.751161031,2.446361054
PF3D7_1364100,0.349656762,0.452645584,0.37675412,0.49169048,0.631082732,0.577843045
PF3D7_1364200,1.456521277,2.693713121,2.799295581,2.103228755,2.861412364,2.795160249
PF3D7_1364300,1.861618582,2.008375025,1.725447076,0.928485234,1.988253288,1.685966664
PF3D7_1364400,3.481672548,3.466077093,3.999581151,3.02616725,4.769103557,4.252529681
PF3D7_1364500,1.405772162,1.984021564,1.886610249,1.338319726,1.714560242,1.583134813
PF3D7_1364600,0.304646202,0.837191571,1.020568613,0.612788341,0.880248238,0.803274336
PF3D7_1364800,0.805999924,0.507739317,0.993148058,0.934491834,1.125400709,0.974635683
PF3D7_1364900,1.187306795,1.58421126,2.665383219,0.838802588,2.409505014,2.711653436
PF3D7_1365000,1.829660847,2.979711544,2.730434438,1.556834809,2.389364942,2.618640684
PF3D7_1365100,1.130195678,1.060603676,1.320254503,1.205545466,1.741968402,1.540910616
PF3D7_1365300,2.309761659,2.653024094,2.641477106,1.464506988,1.5873974,2.682281367
PF3D7_1365400,1.677056457,1.821236834,1.655293511,1.969145683,1.968199709,1.418176593
PF3D7_1365500,0.485556697,0.706515564,0.838672659,0.487451001,0.93773247,0.71542416
PF3D7_1365600,0.729910974,2.091979339,1.842114381,2.218107402,2.111085145,0.964866649
PF3D7_1365700,1.598398661,2.107104501,3.812482585,1.259295155,3.701603236,3.508339716
PF3D7_1365800,2.860890013,3.731253232,3.603152846,2.654452742,3.649953634,2.467990933
PF3D7_1365900,1.21983875,1.049309002,1.528058285,1.016947606,1.32833183,1.454114713
PF3D7_1366000,3.195442227,4.365526093,3.809195355,4.360767245,5.261426363,3.727069575
PF3D7_1366100,1.880665115,1.857701393,2.432354579,1.565755546,2.908709122,3.207142337
PF3D7_1366200,0.670400827,0.96068216,1.837241688,0.567829694,1.634422058,1.475375219
PF3D7_1366300,3.144955021,3.643281384,4.183982787,2.654721938,4.868265582,4.146125141
PF3D7_1366400,1.425745501,1.928005893,3.379178189,1.558933798,3.814503816,3.5430797
PF3D7_1366500,0.384768625,0.523220774,2.040468089,0.541770439,2.016519333,2.222065485
PF3D7_1366600,2.161167605,3.108385047,3.134280307,2.464532133,2.616622309,2.352581639
PF3D7_1366700,2.854882,3.222036189,3.317726149,2.258112292,3.207114445,3.581841251
PF3D7_1366800,0.890387914,0.819153019,3.311205704,1.252857474,3.200128699,3.513754233
PF3D7_1366900,1.422112105,2.703756325,4.91454291,2.000268359,4.894491978,4.662629755
PF3D7_1367000,0.557362774,0.554820338,1.930582162,0.503400335,1.728503273,1.765737765
PF3D7_1367100,1.221083281,1.585883111,3.116134765,0.961140135,3.196173767,2.822674404
PF3D7_1367200,2.506088083,3.541075543,3.895342806,3.466450495,4.250624234,3.361090345
PF3D7_1367400,1.971812873,2.957180761,3.766221076,2.17920126,3.797174388,2.904791681
PF3D7_1367500,0.627856564,0.933243469,1.55424294,0.600766668,1.572565902,1.515663387
PF3D7_1367600,2.322358871,3.773079546,3.074767096,3.239560791,3.336373657,2.675287618
PF3D7_1367700,3.002040743,3.51770066,2.207052634,2.344272077,3.091065132,2.884500929
PF3D7_1367800,2.271413189,2.210316342,4.125722659,2.236778433,4.420539192,4.178402558
PF3D7_1368100,0.540815612,0.585571055,1.577075685,0.392034188,1.513994029,1.299412035
PF3D7_1368200,0.937072234,1.122892042,1.044197522,0.797358228,1.004122085,0.89968481
PF3D7_1368300,1.442341707,1.201985568,1.928534147,1.159134782,1.55880018,1.766994855
PF3D7_1368400,1.510763757,2.054448259,1.462915537,0.878211064,1.251522733,1.450108162
PF3D7_1368600,0.857183799,1.209878898,1.979447024,1.07217175,2.098288313,1.313976648
PF3D7_1368700,0.575084579,1.086259654,1.089928005,0.759704042,0.867244393,1.014675446
PF3D7_1368800,0.466421328,0.999364236,1.498050844,0.818311379,1.578370062,1.211549772
PF3D7_1368900,1.276098968,1.835535728,1.803629282,1.118224055,1.73434095,1.859385053
PF3D7_1369000,1.799755678,3.018731715,2.71163898,1.892130111,2.047780571,1.534538627
PF3D7_1369100,1.149875343,2.310177044,1.937283897,2.021773761,2.217151968,2.724914031
PF3D7_1369200,2.684285451,2.967401823,2.416249644,1.905865056,2.347280483,2.508777661
PF3D7_1369400,1.74641513,2.77903636,2.389487776,2.297897195,1.973853077,2.724325517
PF3D7_1369500,2.776874508,3.091713782,3.320331886,1.554241221,3.464070672,2.903550233
PF3D7_1369600,0.539192952,1.403442111,1.710627491,1.127044352,1.847812936,1.426219032
PF3D7_1369700,1.68506808,2.495755496,2.372684031,1.783310008,2.226382885,2.77619853
PF3D7_1370300,0.681539872,0.521958194,0.729458338,0.644061844,0.790335655,0.668417484
PF3D7_1371600,0.813420003,0.827631913,1.987717095,0.628341657,2.211031705,1.833313103
PF3D7_1371700,1.581451747,1.170842355,1.239494358,1.695639398,1.957032688,0.849931726
PF3D7_1372000,0.753855064,1.236464437,0.938738976,0.748035056,1.16956376,1.025369028
PF3D7_1372100,1.430001411,2.349737551,2.463780798,1.668034251,2.143945549,1.679863712
PF3D7_1372200,0.921598913,1.081885431,1.162744044,0.860594746,1.04846428,1.183444704
PF3D7_1372300,0.503389453,0.924515422,1.012832069,0.887884732,0.927793866,0.504574946
PF3D7_1372400,0.395625462,1.019745284,0.553529691,0.810420475,0.418905708,0.790178155
PF3D7_1401000,2.764821251,2.767431736,4.458608631,3.068007087,5.08850145,3.499985917
PF3D7_1401100,0.551487373,1.455812951,1.075554592,1.414954137,0.731681353,1.077550012
PF3D7_1401300,1.483999546,1.44406844,1.992012523,1.011857994,1.682315848,1.586000052
PF3D7_1401400,0.911068781,1.340587333,1.234976766,0.558403557,0.594034595,0.465552349
PF3D7_1401500,1.250562916,1.078211873,1.643777501,1.021506055,1.183849015,0.950136467
PF3D7_1401600,1.528672699,2.076021098,3.601335733,1.589831846,3.557436967,2.990877325
PF3D7_1401800,0.405555089,0.619940947,1.187486372,0.412526784,1.210240126,1.12710605
PF3D7_1401900,0.560973422,2.419543405,4.143181558,2.185755808,4.151349111,2.63453917
PF3D7_1402000,0.798565961,1.034032661,1.197957297,0.823416449,0.904540627,1.528237079
PF3D7_1402100,1.546820888,1.770506826,1.92762672,1.832495486,2.081852946,1.704392417
PF3D7_1402200,0.340944852,0.358835852,2.446821508,0.390168508,2.527136799,2.412627783
PF3D7_1402300,1.032283946,1.641597765,1.602515461,1.289990665,1.576958565,1.423829821
PF3D7_1402400,1.104479437,1.71708406,2.367749172,0.926726376,2.107579351,2.327987487
PF3D7_1402500,1.681718816,1.706009951,1.647175187,1.418917872,2.866871794,2.229915545
PF3D7_1402700,1.540307709,2.3465691,2.019320622,1.542997144,2.271273811,1.834248589
PF3D7_1402800,1.382770516,1.709494646,2.507865825,1.274273913,2.551842286,2.738784413
PF3D7_1402900,3.081863087,3.364780784,3.226223904,3.070666016,3.695172696,4.83319219
PF3D7_1403100,0.310019792,0.96078572,1.709561974,0.827006502,1.725055614,1.241329512
PF3D7_1403600,0.362336436,0.893147271,0.662324856,0.723675949,0.663335625,0.881963781
PF3D7_1403800,1.871141269,2.35608282,2.635203489,1.971886592,2.3795515,1.18129121
PF3D7_1403900,0.845772567,0.768680065,1.459749429,1.004602188,1.376878506,1.544972101
PF3D7_1404100,0.692278057,0.895675461,1.459330206,0.701904095,1.173644618,1.556981442
PF3D7_1404500,2.262404902,3.591741801,3.041846513,1.911709299,2.924988985,2.977820981
PF3D7_1404700,1.452708994,1.916622598,1.284349227,1.322554212,1.560738443,1.535838522
PF3D7_1404800,0.815701629,1.591615367,1.057573436,1.362362698,0.871790515,0.993430584
PF3D7_1404900,1.931130878,3.631562064,4.31971793,2.84042144,3.649160887,3.540417692
PF3D7_1405000,1.327268819,2.561672927,2.145198763,1.637951552,2.136826755,2.236830868
PF3D7_1405100,1.413419121,2.050182953,2.302040099,1.735202188,2.512062176,1.263177032
PF3D7_1405200,1.700446355,2.244798242,2.614385997,1.702213035,2.185155554,2.288414709
PF3D7_1405300,0.64779659,1.684274068,1.583178707,1.389925923,1.584828406,1.333432625
PF3D7_1405400,0.517707652,0.799009416,1.027807677,1.077580595,1.378901311,0.987860768
PF3D7_1405500,2.388456098,1.912277553,2.439873333,2.200910495,2.720487606,1.841536766
PF3D7_1405600,0.152595104,0.2027398,2.636361678,0.129913524,2.703210785,2.624432082
PF3D7_1405700,1.403784479,2.776207889,3.47742747,2.464140419,3.635677036,2.368334266
PF3D7_1405800,1.9263268,2.726068293,2.991800905,2.413037634,3.845400592,2.630631531
PF3D7_1405900,1.958103757,2.213562315,3.936334465,1.487588803,3.988218236,3.109935098
PF3D7_1406000,1.108462881,1.133391999,1.449777307,1.081050947,1.863704536,1.7658583
PF3D7_1406100,3.297952762,2.620841788,2.687766061,2.785989332,2.907006137,3.023666848
PF3D7_1406200,2.055830322,2.839654284,4.014504396,2.122597332,4.498175686,3.614719002
PF3D7_1406300,0.538039579,0.883127445,1.076375452,0.895150181,1.045229501,1.031328944
PF3D7_1406600,0.383926321,0.994734677,1.764503879,0.776183129,1.839369637,1.4701682
PF3D7_1406700,0.354836023,0.350297647,1.769923704,0.208755371,1.515978059,1.619114678
PF3D7_1406800,0.374170999,0.342027155,2.525395206,0.507919165,2.73745378,2.445986114
PF3D7_1407000,1.567363198,1.37113572,1.707353284,1.180363731,1.270614576,1.60185085
PF3D7_1407100,1.238615563,1.643246256,2.497188306,1.441953412,2.20336635,2.636912203
PF3D7_1407200,1.948515165,3.628083188,3.471557024,3.045004723,3.449613272,1.48772354
PF3D7_1407300,1.572977294,1.889597086,5.276733962,1.498894143,5.336303413,5.011511979
PF3D7_1407400,1.4851203,2.692214824,2.861765683,1.983319333,2.211266676,2.383398465
PF3D7_1407500,3.33000885,2.937557402,3.699309532,4.142964054,4.716176191,5.005869407
PF3D7_1407600,1.948356998,2.523156725,2.543881151,1.939741438,3.425443069,2.52481637
PF3D7_1407800,1.225083707,2.075576402,2.37357433,2.15817132,2.614565063,2.272142304
PF3D7_1407900,0.77522318,1.212355506,1.268430192,1.399639025,1.130949904,1.012979219
PF3D7_1408000,1.263960769,1.387596072,2.647592421,0.76387896,2.69485193,2.60337609
PF3D7_1408100,2.393912069,2.557446204,3.101571476,1.252494415,3.527899534,3.371356222
PF3D7_1408200,2.270810918,2.240212743,3.15655078,1.348683284,3.733615745,3.137792935
PF3D7_1408400,0.67730974,1.394135482,0.945476762,1.126455554,0.825063862,1.287003189
PF3D7_1408500,2.344409014,3.917334998,3.118584073,2.760544948,2.775148103,3.558716207
PF3D7_1408600,1.156780938,1.289717893,2.218653485,0.925887362,1.843924064,2.099367942
PF3D7_1408700,1.817260326,3.026457115,1.958093177,2.390295564,2.302571945,3.012487565
PF3D7_1408900,2.913582428,3.268570318,2.693757695,1.959698354,2.844086534,3.20284854
PF3D7_1409000,1.930519417,2.624873865,1.854446609,2.239084554,1.591201495,2.000501466
PF3D7_1409100,0.687293115,1.103153001,1.51318186,0.905012848,1.581993165,1.067788354
PF3D7_1409300,0.36485612,0.344226942,0.684778382,0.28828729,0.879909295,0.765067632
PF3D7_1409400,0.394512393,0.399073875,2.68512629,0.38474902,2.779078243,2.568279679
PF3D7_1409500,0.606500488,1.798487448,2.00233164,1.743958181,2.069854334,1.605020359
PF3D7_1409600,1.745998275,2.886345182,3.876435153,2.259908919,4.201997984,3.733598778
PF3D7_1409800,0.483955014,0.497928616,1.350301609,0.625558278,1.392831744,1.194518501
PF3D7_1409900,0.591381927,0.954085233,1.267116337,0.674279075,1.341518984,1.313485487
PF3D7_1410000,3.451996591,3.213858283,3.099701694,1.415885909,2.69365417,3.029930968
PF3D7_1410100,1.682035599,1.930667782,2.301570979,1.308205749,2.695277687,2.602848302
PF3D7_1410200,2.26219784,2.456347166,2.128674532,2.254518345,2.012101839,1.813033593
PF3D7_1410300,1.12660658,1.475436488,1.998048101,0.942546186,1.994817705,1.773437168
PF3D7_1410400,0.407643122,0.36831559,0.866193794,0.347755843,1.175375236,0.983662145
PF3D7_1410500,1.336517824,1.637631019,2.010622161,1.812392994,2.101068039,1.578571145
PF3D7_1410600,1.02253248,1.091576795,1.727212628,1.38487583,1.847855366,1.581825708
PF3D7_1410700,0.531125926,0.402661645,0.942526051,0.669001216,1.398182781,0.977260909
PF3D7_1410900,2.30602678,3.841224911,3.595067505,1.960756324,3.861629644,3.355425986
PF3D7_1411100.1,2.582104842,3.131605118,3.089086106,2.078745197,2.604517972,2.892702868
PF3D7_1411200,1.528349598,2.435028682,3.007962447,1.916813051,3.063706153,2.59692732
PF3D7_1411300,1.191744344,1.745635641,2.499197294,1.304176109,2.077979724,2.249322171
PF3D7_1411400,0.470672579,1.35549099,1.619045306,1.063878665,1.787990048,1.199086164
PF3D7_1411500,2.519020772,2.888140684,4.426580191,1.512585741,4.339448945,3.95850164
PF3D7_1411600,0.92837764,0.899982767,0.946218759,0.948481823,1.233018756,1.066940394
PF3D7_1411700,1.40038797,2.113684481,1.873496637,1.57822485,1.755320854,1.543716985
PF3D7_1411800,1.941381801,2.78425558,3.252482685,1.466803788,3.149884837,3.066516486
PF3D7_1411900,1.331586897,1.675168251,1.145618248,1.252453976,0.971088,0.996769065
PF3D7_1412000,0.524304871,1.607975881,1.680083357,1.466734062,1.690561919,0.834817387
PF3D7_1412100,0.45381662,0.962651933,1.484887347,0.768422815,1.60036452,0.995269497
PF3D7_1412200,1.818174491,2.703429056,3.151097703,1.565361415,2.844685724,2.235568741
PF3D7_1412300,1.08942813,1.773780415,1.701780767,1.583600741,2.11660296,1.463239082
PF3D7_1412400,1.537407978,2.275591618,2.937235953,1.555083486,3.050532297,2.54155896
PF3D7_1412500,0.908027692,0.837732392,1.213048514,0.90061261,1.036382725,1.1073308
PF3D7_1412600,1.438966705,1.601074076,2.101276553,1.773743728,2.602244159,1.375799509
PF3D7_1412700,1.270019091,1.974857877,2.450172457,1.520282785,2.781014121,1.78170809
PF3D7_1412800,0.760467881,1.244796754,0.940258312,0.763965664,0.94710859,1.027603466
PF3D7_1412900.1,1.054985803,1.150633234,1.596822468,1.066866135,1.57845127,1.308425721
PF3D7_1413400,0.286625072,0.722746381,1.127326935,0.541431773,1.035473224,0.957110335
PF3D7_1413500,0.340796822,0.449250921,0.646560083,0.603255015,0.510174526,0.668253881
PF3D7_1413700,1.204539384,1.138129194,2.052718129,0.584414228,2.390784584,2.039832263
PF3D7_1413800,1.914458851,2.820610585,1.98783727,1.588215132,1.883347151,2.090336736
PF3D7_1413900,1.421800105,1.670274728,2.221969914,1.679844171,2.546051339,2.088814298
PF3D7_1414000,0.37554737,0.435938627,1.37221215,0.38871153,1.372096597,1.125881106
PF3D7_1414100,1.338261028,2.336118657,2.968453741,1.437441978,2.988625874,2.959750507
PF3D7_1414200,3.39063591,3.50391052,4.277217263,2.472421832,4.19317885,4.43636429
PF3D7_1414300,1.015318094,1.068663546,2.163800565,0.713647914,2.133171054,1.955391646
PF3D7_1414400,0.47232748,0.603818758,1.35738761,0.578271167,1.480868663,1.031026092
PF3D7_1414500,2.286860725,2.529695408,3.407000585,1.644895142,2.913959957,2.545292174
PF3D7_1414600,1.912988205,2.428592385,2.154394779,1.193644332,1.862649567,2.027710254
PF3D7_1414700,2.273457914,2.769486837,3.489737587,1.568542875,3.392043277,3.318349614
PF3D7_1414800,3.471947929,4.540170741,2.23839809,3.087149198,3.885446161,3.720879169
PF3D7_1415000,0.279084247,0.463530586,0.460969802,0.254886274,0.448829316,0.498752148
PF3D7_1415100,0.880055942,1.500745044,1.687852543,0.971674631,1.920614707,2.380153751
PF3D7_1415200,2.491161679,3.539585157,2.313388421,3.766509634,3.054691944,3.009934671
PF3D7_1415300,0.830063379,0.945561287,1.094411184,0.68481643,0.772274733,0.548006235
PF3D7_1415400,0.748957515,1.200111095,2.536172026,0.841861033,2.849601179,2.393178035
PF3D7_1415600,0.897207401,1.742600487,2.276106925,1.235684247,2.050719129,1.568299452
PF3D7_1415700,2.342184461,2.553403656,3.940914949,2.641898497,3.833024627,3.516782451
PF3D7_1415800,2.429830329,3.870997687,3.371800048,3.267418192,4.029380225,2.945054765
PF3D7_1415900,0.888878758,1.256969083,1.799195721,1.282336121,1.71356145,1.679918938
PF3D7_1416100,1.855386096,2.41881319,1.833695564,1.375617829,1.385561456,2.005759591
PF3D7_1416200,0.435218864,1.241325474,1.373860154,1.092817236,1.38753322,0.662853249
PF3D7_1416300,0.775473049,0.916285233,0.85774544,0.671944848,1.054745774,0.931647092
PF3D7_1416400,1.575467538,1.442438197,1.403777166,0.715447707,1.450183458,1.60869124
PF3D7_1416500,0.756035557,0.445894285,0.556409321,0.521078554,0.822294768,0.625945667
PF3D7_1416600,2.119063536,2.414579922,2.991604822,2.960863869,3.952510041,2.513897434
PF3D7_1416800,0.499328883,0.829186081,0.831230383,0.734358466,0.967412823,0.549013654
PF3D7_1416900,0.561645953,0.554524651,1.175907764,0.717174558,1.348496081,1.037909284
PF3D7_1417200,1.955062347,2.482300171,3.428724044,2.036658205,3.811366597,3.316640804
PF3D7_1417300,0.511450307,1.368170575,1.624705333,1.144885036,1.525224584,0.964836608
PF3D7_1417400,1.224224448,1.931826431,2.388258402,2.013167055,2.943266204,1.903807626
PF3D7_1417500,1.565533888,2.210650034,2.184626589,1.673153436,2.048326308,1.852482608
PF3D7_1417600,2.501617833,3.024494356,3.928875229,1.501741566,3.813826919,4.049028287
PF3D7_1417700,0.674956395,0.842927026,1.459237738,0.46333407,1.455457423,1.475072191
PF3D7_1417800,0.17382994,0.504064733,0.513731964,0.508408741,0.481509383,0.65088723
PF3D7_1418000,1.347977424,1.195619734,3.587454664,1.340687554,3.363239055,3.436701031
PF3D7_1418100,2.410862587,2.790332297,2.216338874,2.342437724,2.193594261,2.44571531
PF3D7_1418900,1.57729553,2.384701602,2.785542553,1.522962896,3.049476434,2.569439982
PF3D7_1419000,0.576069048,1.188722392,1.78725474,0.870084501,1.904758342,1.620656403
PF3D7_1419100,2.038665399,3.12407649,3.67582096,2.122358887,4.119960435,3.64080241
PF3D7_1419200,0.54229119,0.966404393,1.319642643,0.728541551,1.336336528,1.16621141
PF3D7_1419300,0.927126062,1.606939191,2.718520335,1.250515633,2.846642311,3.131149965
PF3D7_1419400,1.957604471,2.932955937,3.942958808,1.846743353,3.989531957,3.68174157
PF3D7_1419600,1.96898166,3.395324814,3.33635854,2.895892596,3.976681218,2.636909002
PF3D7_1419700,1.417813586,1.850638947,3.872825473,0.860748746,3.891081447,3.597326781
PF3D7_1419800.2,0.489661585,0.342656101,2.151785265,0.491576526,2.123213982,2.236778433
PF3D7_1419900,1.797926005,2.380629555,2.024404398,1.32136226,1.562579758,1.793077105
PF3D7_1420000,1.450349923,1.469409012,3.19833728,1.392136838,3.426558366,2.757646453
PF3D7_1420100,1.243927679,2.131366242,2.336092602,2.424363902,2.683956522,1.11339091
PF3D7_1420200,0.570977001,1.472533704,0.8047081,1.175433077,0.896889458,1.379688144
PF3D7_1420300,1.961896245,2.975628618,2.592618571,1.324288706,1.81456625,2.145654668
PF3D7_1420400,2.497001631,3.077678233,2.427808884,1.565113539,2.145205883,2.063816073
PF3D7_1420500,1.997327535,2.203487297,2.951527237,2.31510046,2.628496063,2.301158269
PF3D7_1420600,0.48435979,0.744221518,0.780260487,0.58404842,0.646997348,0.605195251
PF3D7_1420700,1.737990211,1.676190744,4.034787697,1.349237658,4.608755514,4.161145313
PF3D7_1420900,0.660970891,0.723653399,1.28553655,0.470080429,1.18411857,1.461120723
PF3D7_1421000,1.309499969,2.185274088,3.145005687,1.681878632,2.771016588,3.011176237
PF3D7_1421100,1.519737578,1.598558394,0.762854831,0.577519513,1.354589869,1.441696673
PF3D7_1421200,0.80340148,0.970930218,1.804208504,0.80089874,1.440739787,1.808928627
PF3D7_1421300,1.168915017,1.534894542,1.900455955,1.456481412,2.130653116,1.093722748
PF3D7_1421400,1.467659547,1.911481527,1.80667624,1.961965226,1.944044183,1.472576236
PF3D7_1421500,1.294964648,1.919235596,1.853067325,1.431681221,1.39954222,1.104620165
PF3D7_1421600,1.562883142,2.081418373,2.65676297,1.730104091,3.190851746,2.447691665
PF3D7_1421900,0.351726287,0.286531697,2.912805944,0.526461245,3.070043952,2.847581602
PF3D7_1422100,0.532128267,0.859661283,1.295782042,0.542519875,1.183984667,1.10455301
PF3D7_1422200,3.355439152,3.495020967,2.621999236,2.528386656,3.35362353,3.488565612
PF3D7_1422300,2.320512009,3.825372684,2.818588424,2.577936738,2.473305865,3.17076033
PF3D7_1422400,2.414603205,2.974375458,3.192354759,1.990492842,3.392084819,2.666440581
PF3D7_1422500,0.19638022,0.396705801,0.519726581,0.376239822,0.533025486,0.478521021
PF3D7_1422600,0.312127718,0.771058774,0.633185348,0.587395074,0.490064362,0.77238062
PF3D7_1422700,1.298004033,1.446017241,2.559185775,1.224461693,2.796093972,2.293122209
PF3D7_1422800,0.966787064,1.881322963,1.361079096,1.41773721,1.554919107,1.912422295
PF3D7_1422900,3.036540064,2.122588165,1.215376789,1.252544347,2.735549603,1.968322882
PF3D7_1423000,2.228556537,3.153882977,2.631188185,1.809582416,3.095763096,2.596611066
PF3D7_1423100,1.550317071,1.892911171,2.691851802,1.795340385,3.373819675,2.118656248
PF3D7_1423200,1.423447374,1.740376182,1.908308102,1.027168223,2.30585034,1.990489252
PF3D7_1423300,0.87842915,1.170546358,1.430811695,1.212140609,1.299880569,1.059772878
PF3D7_1423500,2.087523538,2.962489589,2.971301001,2.416244474,3.474768228,1.731608867
PF3D7_1423600,1.193037594,1.267221143,1.000313721,1.335848987,1.614516313,0.987684601
PF3D7_1423700,2.556934295,4.078414304,4.655076237,3.450405925,4.732930727,4.032794983
PF3D7_1423800,2.462014386,2.838061908,2.753209275,1.241826832,2.864929757,2.867380933
PF3D7_1424100,1.496555656,1.200121509,1.613017084,1.587949393,1.407399732,1.26806448
PF3D7_1424400,2.607611914,3.699834588,2.793310791,1.675538441,1.796716673,1.788622457
PF3D7_1425300,0.456073284,0.97452102,1.07155098,0.609302174,0.774447263,0.708884211
PF3D7_1425400,0.948684564,1.32087897,0.627536378,1.176754174,0.661268481,1.114582979
