# pyDL periodicity scores computed on 2019-07-16 14:12:49
# Calculation time:  4933.564959 seconds
# Input files:  /Users/haase-admin/Desktop/moseley/sickle-scripts/AS16_3D7_ts_filtered.tsv
# Period(s) of oscillation tested:  45.0000, 48.0000, 51.0000
# Number of random curves generated from background:  1000000
# Number of curve permutations:  10000
	period	reg_score	per_score	p_reg	p_reg_norm	p_per	p_per_norm	p_tot	dl_score
PF3D7_0600800	51.0	0.39793296061645517	3.5798798995418006	0.381718	0.6857427211761811	0.0127	1.5875	1.0886165698671875	1290107551113.356
PF3D7_0600900	45.0	0.3214720331958429	2.0014923574669665	0.750657	1.3485284263512556	0.2267	28.337500000000002	38.21392428172871	5.580397758440713e+16
PF3D7_0601000	48.0	0.28521288254469845	2.884379282962047	0.887328	1.5940529849150902	1e-06	0.000125	0.00019925662311438627	514.2233877189906
PF3D7_0601100	51.0	0.4000698548754977	4.520238527126614	0.372543	0.6692601621488588	0.0001	0.0125	0.008365752026860735	589232.3190683974
PF3D7_0601200	51.0	0.5506493701595093	5.800855696998315	0.034687	0.06231395367637417	0.0001	0.0125	0.0007789244209546772	475.73863080116325
PF3D7_0601300	51.0	0.5150606946814453	5.989623789690597	0.069507	0.12486683709123704	1e-06	0.000125	1.560835463640463e-05	0.24717957554603778
PF3D7_0601400	51.0	0.42953529532047435	5.356714681257073	0.257858	0.4632326654678262	1e-06	0.000125	5.790408318347828e-05	12.619523290577758
PF3D7_0601500	51.0	0.26653838059093826	1.509697553968041	0.93393	1.677771809524494	0.3749	46.8625	78.62458142384159	4.860435605441491e+17
PF3D7_0601600	51.0	0.3398394315803271	1.887237811972504	0.664298	1.1933875745757203	0.2952	36.9	44.036001501844076	8.539332787822104e+16
PF3D7_0601700	51.0	0.2724431131461594	2.4424825684343494	0.920757	1.6541069866289173	0.043	5.374999999999999	8.89082505313043	702791285387116.9
PF3D7_0601800	51.0	0.5801735598266469	5.035456088670022	0.017457	0.03136087552479211	0.0057	0.7125	0.022344623811414378	11167638.617644304
PF3D7_0601900	51.0	0.367581461523897	4.699489097325286	0.526038	0.9450084343994152	1e-06	0.000125	0.0001181260542999269	107.13982583772908
PF3D7_0602000	45.0	0.4792472816138605	3.4908895650602383	0.126482	0.22722038483856077	0.0263	3.2875	0.7469870151567686	416819098145.5837
PF3D7_0602100	48.0	0.17601266846381283	1.4609579170946574	0.999069	1.7947916909937862	0.0047	0.5875	1.0544401184588494	1172376641083.1882
PF3D7_0602200	48.0	0.2917545784918281	2.5040246659233514	0.866955	1.5574536197855382	0.0005	0.0625	0.09734085123659614	922564552.0262074
PF3D7_0602400	51.0	0.5259190966633265	5.218390455137063	0.056863	0.10215234375701744	0.0011	0.1375	0.014045947266589899	2771517.8992309193
PF3D7_0602500	48.0	0.4047927415413542	3.761342333018819	0.352125	0.6325799561303443	0.0009	0.11249999999999999	0.07116524506466373	360445199.8442648
